"","V1"
"1019",0.26606
"1020",0.840512
"1021",0.731834
"1022",0.277275
"1023",0.944026
"1024",0.312722
"1025",0.626173
"1026",0.450455
"1027",0.279836
"1028",0.847721
"1029",0.291303
"1030",0.534642
"1031",0.468156
"1032",0.348253
"1033",0.84534
"1034",0.233328
"1035",0.581335
"1036",0.53013
"1037",0.77521
"1038",0.67992
"1039",0.98463
"1040",0.975443
"1041",0.170943
"1042",0.401283
"1043",0.366145
"1044",0.994477
"1045",0.888355
"1046",0.289778
"1047",0.315826
"1048",0.704771
"1049",0.845324
"1050",0.611547
"1051",0.151787
"1052",0.422775
"1053",0.675128
"1054",0.395458
"1055",0.443677
"1056",0.439427
"1057",0.310102
"1058",0.316235
"1059",0.437244
"1060",0.255323
"1061",0.531475
"1062",0.510652
"1063",0.586157
"1064",0.756185
"1065",0.670556
"1066",0.643246
"1067",0.310312
"1068",0.306585
"1069",0.284659
"1070",0.571444
"1071",0.79913
"1072",0.555813
"1073",0.936195
"1074",0.800453
"1075",0.666417
"1076",0.985894
"1077",0.191036
"1078",0.755352
"1079",0.701318
"1080",0.201256
"1081",0.252848
"1082",0.308653
"1083",0.556765
"1084",0.257628
"1085",0.882766
"1086",0.483513
"1087",0.896753
"1088",0.351698
"1089",0.14915
"1090",0.929826
"1091",0.107811
"1092",0.414287
"1093",0.814747
"1094",0.500061
"1095",0.28377
"1096",0.281407
"1097",0.896467
"1098",0.698986
"1099",0.515514
"1100",0.51026
"1101",0.416398
"1102",0.429908
"1103",0.937807
"1104",0.522485
"1105",0.340532
"1106",0.908675
"1107",0.998389
"1108",0.815548
"1109",0.711051
"1110",0.357134
"1111",0.77454
"1112",0.538615
"1113",0.401993
"1114",0.970951
"1115",0.491011
"1116",0.255938
"1117",0.726215
"1118",0.391572
"1119",0.338872
"1120",0.301615
"1121",0.582407
"1122",0.357125
"1123",0.898871
"1124",0.419218
"1125",0.730314
"1126",0.54051
"1127",0.687522
"1128",0.789299
"1129",0.831373
"1130",0.899624
"1131",0.609684
"1132",0.494909
"1133",0.642233
"1134",0.64735
"1135",0.983548
"1136",0.136303
"1137",0.747047
"1138",0.0869181
"1139",0.613526
"1140",0.144498
"1141",0.796746
"1142",0.338872
"1143",0.175225
"1144",0.176654
"1145",0.666417
"1146",0.248891
"1147",0.290222
"1148",0.0903148
"1149",0.592376
"1150",0.407693
"1151",0.351771
"1152",0.665357
"1153",0.387479
"1154",0.446742
"1155",0.354591
"1156",0.446978
"1157",0.413112
"1158",0.361765
"1159",0.868182
"1160",0.113216
"1161",0.101605
"1162",0.325688
"1163",0.35637
"1164",0.379768
"1165",0.893954
"1166",0.141177
"1167",0.855229
