"","V1"
"1037",54
"1038",68
"1039",86
"1040",82
"1041",61
"1042",61
"1043",40
"1044",86
"1045",73
"1046",10
"1047",16
"1048",95
"1049",26
"1050",48
"1051",86
"1052",44
"1053",44
"1054",80
"1055",66
"1056",83
"1057",95
"1058",89
"1059",53
"1060",50
"1061",95
"1062",8
"1063",90
"1064",80
"1065",11
"1066",22
"1067",18
"1068",21
"1069",31
"1070",3
"1071",7
"1072",54
"1073",6
"1074",6
"1075",43
"1076",15
"1077",82
"1078",18
"1079",19
"1080",16
"1081",54
"1082",35
"1083",89
"1084",94
"1085",84
"1086",17
"1087",5
"1088",76
"1089",73
"1090",100
"1091",15
"1092",15
"1093",30
"1094",40
"1095",69
"1096",72
"1097",32
"1098",69
"1099",51
"1100",87
"1101",61
"1102",70
"1103",95
"1104",13
"1105",51
"1106",90
"1107",57
"1108",84
"1109",19
"1110",23
"1111",25
"1112",37
"1113",43
"1114",3
"1115",98
"1116",72
"1117",65
"1118",49
"1119",94
"1120",59
"1121",59
"1122",67
"1123",23
"1124",40
"1125",40
"1126",45
"1127",8
"1128",78
"1129",15
"1130",13
"1131",72
"1132",54
"1133",50
"1134",84
"1135",8
"1136",14
"1137",52
"1138",6
"1139",23
"1140",22
"1141",74
"1142",81
"1143",35
"1144",35
"1145",100
"1146",96
"1147",46
"1148",97
"1149",91
"1150",6
"1151",48
"1152",58
"1153",89
"1154",56
"1155",29
"1156",26
"1157",91
"1158",43
"1159",14
"1160",82
"1161",11
"1162",56
"1163",22
"1164",31
"1165",87
"1166",30
"1167",92
"1168",76
"1169",64
"1170",24
"1171",79
"1172",73
"1173",45
"1174",61
"1175",70
"1176",73
"1177",45
"1178",8
"1179",35
"1180",35
"1181",51
"1182",48
"1183",47
"1184",77
"1185",52
"1186",81
"1187",94
"1188",28
"1189",50
"1190",49
"1191",83
"1192",83
"1193",26
"1194",38
"1195",69
"1196",73
"1197",98
"1198",50
"1199",80
"1200",22
"1201",17
"1202",13
"1203",67
"1204",33
"1205",75
"1206",24
"1207",62
"1208",20
"1209",30
"1210",25
"1211",48
"1212",25
"1213",1
"1214",45
"1215",98
"1216",11
"1217",55
"1218",13
"1219",20
"1220",28
"1221",42
"1222",89
"1223",12
"1224",22
"1225",3
"1226",93
"1227",13
"1228",69
"1229",58
"1230",42
"1231",58
"1232",16
"1233",30
"1234",82
"1235",52
"1236",9
"1237",9
"1238",2
"1239",71
"1240",4
"1241",1
"1242",12
"1243",67
"1244",74
"1245",41
"1246",31
"1247",65
"1248",6
"1249",1
"1250",18
"1251",82
"1252",8
"1253",8
"1254",87
"1255",77
"1256",42
"1257",51
"1258",19
"1259",25
"1260",46
"1261",70
"1262",6
"1263",58
"1264",13
"1265",27
"1266",27
"1267",11
"1268",62
"1269",25
"1270",21
"1271",25
"1272",59
"1273",63
"1274",98
"1275",98
"1276",63
"1277",47
"1278",48
"1279",41
"1280",93
"1281",97
"1282",65
"1283",76
"1284",65
"1285",11
"1286",28
"1287",64
"1288",40
"1289",9
