"","x","y"
"86",3.6518,4.49542
"87",8.83695,3.79797
"88",6.49894,3.82777
"89",7.71351,4.31925
"90",6.87039,5.50475
"91",1.36025,7.65835
"92",7.9242,10.7476
"93",3.10533,6.79778
"94",10.8994,9.64865
"95",9.52403,5.93751
"96",8.32795,11.1702
"97",2.84327,5.53627
"98",7.10683,11.1069
"99",7.30933,7.66281
"100",9.04151,6.99136
"101",11.1592,2.07462
"102",9.15594,5.33143
"103",3.63515,4.66998
"104",6.70665,1.6544
"105",5.35908,5.21659
"106",0.941559,8.81818
"107",6.38057,3.71579
"108",10.5786,7.70116
"109",1.886,3.46245
"110",8.85468,3.64318
"111",9.07055,9.27351
"112",4.32942,1.85123
"113",6.74895,8.63806
"114",0.655404,3.47561
"115",7.01986,11.2296
"116",9.2991,4.67861
"117",8.03506,11.1177
"118",3.54089,7.7748
"119",7.61525,9.74388
"120",9.07306,2.03351
"121",9.33458,1.80101
"122",4.41627,4.12122
"123",9.69466,0.986144
"124",8.76323,9.87135
"125",2.28782,9.30579
"126",6.08533,2.56514
"127",7.43455,7.86339
"128",3.78948,11.3136
"129",0.78978,6.43032
"130",1.87457,7.00982
"131",4.0093,3.03181
"132",5.2198,8.00022
"133",11.1293,5.52142
"134",11.3498,7.99755
"135",10.8078,6.70956
"136",4.95762,8.60991
"137",3.20642,4.62198
"138",9.12236,9.82862
"139",7.07615,7.32586
"140",10.1888,7.51147
"141",1.27669,7.21966
"142",5.58197,1.72368
"143",7.11815,11.3437
"144",4.92406,9.56977
"145",2.41658,4.73765
"146",0.810538,3.40198
"147",11.4112,4.27333
"148",1.86826,1.12231
"149",10.1352,11.1398
"150",1.26688,8.93476
"151",2.44826,0.695077
"152",7.82514,6.69305
"153",0.844066,11.4166
"154",1.50257,11.0554
"155",11.0161,6.60007
"156",9.54444,7.63904
"157",8.86764,0.767044
"158",4.61283,8.84887
"159",5.08026,2.78468
"160",5.75041,5.33379
"161",9.14195,10.8537
"162",9.50836,11.1976
"163",11.3602,1.96215
"164",9.8107,5.94675
"165",5.30528,0.991263
"166",11.3016,5.68618
"167",9.88526,10.1708
"168",4.69491,11.0554
"169",7.83589,6.89002
"170",7.20391,10.9339
"171",4.40026,3.69831
"172",4.62473,8.54768
"173",4.9391,7.36825
"174",11.2715,7.10158
"175",1.49861,0.943415
"176",5.22021,2.06271
"177",4.55623,11.0226
"178",6.89571,5.02838
"179",0.697589,10.2263
"180",0.873392,3.2849
"181",7.29055,2.70804
"182",7.51578,9.90663
"183",7.74379,6.92527
