"","V1"
"400",0.963772
"401",0.797826
"402",0.844841
"403",0.838658
"404",0.885375
"405",0.860173
"406",0.810038
"407",0.865521
"408",0.850434
"409",0.862542
"410",0.882136
"411",0.890657
"412",0.880415
"413",0.875577
"414",0.839474
"415",0.998372
"416",0.859395
"417",0.968239
"418",0.961219
"419",0.929268
"420",0.827203
"421",0.940558
"422",0.880891
"423",0.792681
"424",0.787798
"425",0.733206
"426",0.875717
"427",0.942209
"428",0.951501
"429",0.85256
"430",0.862032
"431",0.996696
"432",0.733971
"433",0.907443
"434",0.733032
"435",0.745636
"436",0.765586
"437",0.757619
"438",0.907296
"439",0.959277
"440",0.738734
"441",0.897322
"442",0.9972
"443",0.866162
"444",0.823874
"445",0.903791
"446",0.951596
"447",0.801747
"448",0.791155
"449",0.752305
"450",0.851849
"451",0.927468
"452",0.94876
"453",0.987579
"454",0.897931
"455",0.989962
"456",0.763611
"457",0.991828
"458",0.89199
"459",0.876593
"460",0.867725
"461",0.834528
"462",0.921432
"463",0.928561
"464",0.876593
"465",0.991403
"466",0.990715
"467",0.848833
"468",0.825446
"469",0.989347
"470",0.815327
"471",0.842336
"472",0.89098
"473",0.824009
"474",0.941295
"475",0.903037
"476",0.915794
"477",0.878492
"478",0.864418
"479",0.968532
"480",0.798038
"481",0.670114
"482",0.87935
"483",0.855069
"484",0.812255
"485",0.851525
"486",0.901065
"487",0.981437
"488",0.873884
"489",0.874244
"490",0.947229
"491",0.889186
"492",0.860856
"493",0.89344
"494",0.979352
"495",0.818141
"496",0.885446
"497",0.805978
"498",0.93207
"499",0.659121
"500",0.961256
"501",0.995081
"502",0.910177
"503",0.928655
"504",0.930063
"505",0.903642
"506",0.978485
"507",0.774954
"508",0.914887
"509",0.786729
"510",0.881947
"511",0.962445
"512",0.946847
"513",0.860813
"514",0.977945
"515",0.976425
"516",0.80794
"517",0.745401
"518",0.748131
"519",0.786069
"520",0.828167
"521",0.961116
"522",0.742603
"523",0.990449
"524",0.992847
"525",0.758521
"526",0.781612
"527",0.662644
"528",0.913851
"529",0.974917
"530",0.837118
"531",0.986479
"532",0.847668
"533",0.83789
"534",0.952239
"535",0.946294
"536",0.798889
"537",0.927329
"538",0.950293
"539",0.88717
"540",0.981677
"541",0.956318
"542",0.823014
"543",0.885801
"544",0.889847
"545",0.828073
"546",0.953663
"547",0.918525
"548",0.844292
"549",0.83827
"550",0.885453
"551",0.805615
"552",0.929424
"553",0.86862
"554",0.772126
"555",0.99713
"556",0.790235
"557",0.864199
"558",0.951243
"559",0.946612
"560",0.875913
"561",0.847039
"562",0.887844
"563",0.87228
"564",0.861553
"565",0.949918
"566",0.887872
"567",0.913036
"568",0.862259
"569",0.936757
"570",0.95479
"571",0.944858
"572",0.894191
"573",0.885665
"574",0.892501
"575",0.944186
"576",0.949219
"577",0.86791
"578",0.904957
"579",0.850434
"580",0.87783
"581",0.954665
"582",0.886274
"583",0.9937
"584",0.990892
"585",0.709838
"586",0.96288
"587",0.864734
"588",0.867376
"589",0.993485
"590",0.934001
"591",0.940422
"592",0.892529
"593",0.922432
"594",0.890404
"595",0.975831
"596",0.920108
"597",0.841882
"598",0.651684
"599",0.839117
"600",0.769437
"601",0.933897
"602",0.961953
"603",0.949621
"604",0.808332
"605",0.935451
"606",0.936781
"607",0.918857
"608",0.947924
"609",0.727183
"610",0.793875
"611",0.853505
"612",0.758521
"613",0.748142
"614",0.955896
"615",0.958505
"616",0.886881
"617",0.862895
"618",0.891775
"619",0.767458
"620",0.921084
"621",0.838531
"622",0.652313
"623",0.913626
"624",0.806462
"625",0.984877
"626",0.898279
"627",0.921678
"628",0.91785
"629",0.952593
"630",0.951599
"631",0.766684
"632",0.901175
"633",0.993691
"634",0.875119
"635",0.707407
"636",0.664603
"637",0.728907
"638",0.9254
"639",0.775903
"640",0.946212
"641",0.930181
"642",0.818531
"643",0.829493
"644",0.823284
"645",0.873377
"646",0.796752
"647",0.904854
"648",0.865439
"649",0.859711
"650",0.962104
"651",0.745578
"652",0.90719
"653",0.878199
"654",0.92979
"655",0.907196
"656",0.844596
"657",0.809545
"658",0.847148
"659",0.804407
"660",0.860208
"661",0.924443
"662",0.963458
"663",0.905904
"664",0.926133
"665",0.94479
"666",0.967023
"667",0.888303
"668",0.987477
"669",0.829769
"670",0.835531
"671",0.947244
"672",0.858324
"673",0.874416
"674",0.900536
"675",0.667887
"676",0.889702
"677",0.89858
"678",0.972672
"679",0.68449
"680",0.879946
"681",0.923374
"682",0.854267
"683",0.885665
"684",0.844431
"685",0.894919
"686",0.872222
"687",0.950276
"688",0.851726
"689",0.995444
"690",0.985635
"691",0.859534
"692",0.98959
"693",0.830479
"694",0.887342
"695",0.756225
"696",0.894148
"697",0.740036
"698",0.760337
"699",0.94718
"700",0.77333
"701",0.975627
"702",0.655702
"703",0.673105
"704",0.881428
"705",0.955117
"706",0.853399
"707",0.960001
"708",0.974284
"709",0.940131
"710",0.836707
"711",0.719158
"712",0.803977
"713",0.966729
"714",0.947893
"715",0.944186
"716",0.957008
"717",0.943441
"718",0.866517
"719",0.882274
"720",0.876238
"721",0.841002
"722",0.904815
"723",0.901127
"724",0.9152
"725",0.889083
"726",0.852929
"727",0.813238
"728",0.840446
"729",0.881572
"730",0.762059
"731",0.752787
"732",0.885472
"733",0.936356
"734",0.939593
"735",0.884134
"736",0.870323
"737",0.821845
"738",0.880988
"739",0.790727
"740",0.752126
"741",0.997299
"742",0.828546
"743",0.853808
"744",0.935502
"745",0.80998
"746",0.8539
"747",0.932255
"748",0.737527
"749",0.902324
"750",0.829535
"751",0.896701
"752",0.745837
"753",0.850686
"754",0.812255
"755",0.733309
"756",0.869093
"757",0.805615
"758",0.949604
"759",0.84435
"760",0.996393
"761",0.855617
"762",0.912887
"763",0.802282
"764",0.926032
"765",0.858685
"766",0.84084
"767",0.919537
"768",0.938514
"769",0.915251
"770",0.849586
"771",0.889109
"772",0.834778
"773",0.866344
"774",0.762679
"775",0.974273
"776",0.958873
"777",0.933608
"778",0.920659
"779",0.828304
"780",0.896338
"781",0.841147
"782",0.63881
"783",0.877337
"784",0.915454
"785",0.880945
"786",0.991874
"787",0.921331
"788",0.845398
"789",0.860813
"790",0.90603
"791",0.765961
"792",0.662644
"793",0.85668
"794",0.994629
"795",0.822239
"796",0.888533
"797",0.856925
"798",0.86851
"799",0.992981
"800",0.849897
"801",0.858615
"802",0.882018
"803",0.821349
"804",0.867725
"805",0.697039
"806",0.687883
"807",0.93588
"808",0.857998
"809",0.845027
"810",0.734025
"811",0.813401
"812",0.776387
"813",0.880445
"814",0.896348
"815",0.90536
"816",0.848083
"817",0.746001
"818",0.749524
"819",0.999391
"820",0.84957
"821",0.860559
"822",0.929186
"823",0.8583
"824",0.799096
"825",0.849287
"826",0.874592
"827",0.988891
"828",0.876757
"829",0.86424
"830",0.845602
"831",0.778802
