"","VAR1","VAR2"
"1",0.520235,0.0970948
"2",0.127067,0.717178
"3",0.72638,0.686584
"4",0.343236,0.194385
"5",0.896575,0.580403
"6",0.186188,0.813465
"7",0.312655,0.871175
"8",0.147865,0.653436
"9",0.438589,0.140565
"10",0.76544,0.318714
"11",0.830147,0.129181
"12",0.519376,0.548452
"13",0.609483,0.607235
"14",0.191851,0.325565
"15",0.664887,0.883483
"16",0.42425,0.168422
"17",0.459224,0.357127
"18",0.138504,0.345657
"19",0.703985,0.560458
"20",0.830147,0.129181
"21",0.119914,0.442039
"22",0.85066,0.361362
"23",0.341001,0.333261
"24",0.516164,0.328686
"25",0.846568,0.182903
"26",0.771991,0.565264
"27",0.802762,0.896528
"28",0.520235,0.0970948
"29",0.459224,0.357127
"30",0.13329,0.251193
"31",0.567527,0.665528
"32",0.802762,0.896528
"33",0.207761,0.729398
"34",0.784686,0.195303
"35",0.12984,0.572575
"36",0.827247,0.470926
"37",0.0984245,0.207381
"38",0.609483,0.607235
"39",0.341001,0.333261
"40",0.664887,0.883483
"41",0.677281,0.21433
"42",0.290918,0.824803
"43",0.12984,0.572575
"44",0.575065,0.757348
"45",0.390805,0.386509
"46",0.543008,0.468066
"47",0.520235,0.0970948
"48",0.650234,0.774991
"49",0.338684,0.0925814
"50",0.622638,0.175712
"51",0.147865,0.653436
"52",0.303395,0.285001
"53",0.539038,0.684698
"54",0.870506,0.808977
"55",0.12984,0.572575
"56",0.290918,0.824803
"57",0.539038,0.684698
"58",0.841845,0.615429
"59",0.650234,0.774991
"60",0.273549,0.480675
"61",0.216679,0.0979721
"62",0.438589,0.140565
"63",0.703985,0.560458
"64",0.348201,0.442545
"65",0.988794,0.0944974
"66",0.580587,0.216145
"67",0.622638,0.175712
"68",0.520235,0.0970948
"69",0.802762,0.896528
"70",0.539038,0.684698
"71",0.574872,0.860285
"72",0.312655,0.871175
"73",0.742935,0.625656
"74",0.390805,0.386509
"75",0.802762,0.896528
"76",0.412827,0.914139
"77",0.216679,0.0979721
"78",0.338684,0.0925814
"79",0.270913,0.24002
"80",0.290918,0.824803
"81",0.140925,0.910475
"82",0.539038,0.684698
"83",0.784686,0.195303
"84",0.438589,0.140565
"85",0.85066,0.361362
"86",0.902196,0.433807
"87",0.186188,0.813465
"88",0.733369,0.774092
"89",0.119914,0.442039
"90",0.236667,0.188689
"91",0.784686,0.195303
"92",0.366004,0.79215
"93",0.843871,0.912083
"94",0.896575,0.580403
"95",0.207761,0.729398
"96",0.343236,0.194385
"97",0.780351,0.831493
"98",0.125765,0.0936006
"99",0.38264,0.630019
"100",0.575065,0.757348
"101",0.841845,0.615429
"102",0.659283,0.731802
"103",0.769265,0.642929
"104",0.952086,0.211128
"105",0.199397,0.880018
"106",0.323669,0.617349
"107",0.338684,0.0925814
"108",0.843767,0.674515
"109",0.127067,0.717178
"110",0.841845,0.615429
"111",0.42425,0.168422
"112",0.575065,0.757348
"113",0.913052,0.329635
"114",0.575065,0.757348
"115",0.125765,0.0936006
"116",0.216679,0.0979721
"117",0.609483,0.607235
"118",0.341001,0.333261
"119",0.636336,0.145356
"120",0.76544,0.318714
"121",0.338684,0.0925814
"122",0.273549,0.480675
"123",0.459224,0.357127
"124",0.170659,0.348261
"125",0.191851,0.325565
"126",0.539038,0.684698
"127",0.85066,0.361362
"128",0.270913,0.24002
"129",0.591899,0.466669
"130",0.677281,0.21433
"131",0.609483,0.607235
"132",0.303395,0.285001
"133",0.664887,0.883483
"134",0.802762,0.896528
"135",0.902196,0.433807
"136",0.348201,0.442545
"137",0.189327,0.618877
"138",0.42425,0.168422
"139",0.236667,0.188689
"140",0.516164,0.328686
"141",0.771991,0.565264
"142",0.591899,0.466669
"143",0.591899,0.466669
"144",0.863053,0.124833
"145",0.312655,0.871175
"146",0.42425,0.168422
"147",0.180816,0.428309
"148",0.896575,0.580403
"149",0.567527,0.665528
"150",0.543008,0.468066
"151",0.664887,0.883483
"152",0.140925,0.910475
"153",0.17159,0.52911
"154",0.127067,0.717178
"155",0.0984245,0.207381
"156",0.802762,0.896528
"157",0.609483,0.607235
"158",0.427013,0.477773
"159",0.127067,0.717178
"160",0.769265,0.642929
"161",0.669551,0.871484
"162",0.290918,0.824803
"163",0.170659,0.348261
"164",0.516164,0.328686
"165",0.140925,0.910475
"166",0.343236,0.194385
"167",0.636336,0.145356
"168",0.609125,0.330561
"169",0.138504,0.345657
"170",0.547622,0.373565
"171",0.758469,0.360341
"172",0.216679,0.0979721
"173",0.366004,0.79215
"174",0.780351,0.831493
"175",0.186188,0.813465
"176",0.863053,0.124833
"177",0.125765,0.0936006
"178",0.913052,0.329635
"179",0.758469,0.360341
"180",0.733369,0.774092
"181",0.574872,0.860285
"182",0.896575,0.580403
"183",0.429939,0.723964
"184",0.371534,0.539018
"185",0.622638,0.175712
"186",0.191851,0.325565
"187",0.733369,0.774092
"188",0.574872,0.860285
"189",0.519376,0.548452
"190",0.543008,0.468066
"191",0.159829,0.760015
"192",0.366004,0.79215
"193",0.273549,0.480675
"194",0.159829,0.760015
"195",0.519376,0.548452
"196",0.841845,0.615429
"197",0.650234,0.774991
"198",0.159829,0.760015
"199",0.0984245,0.207381
"200",0.495035,0.657076
"201",0.119914,0.442039
"202",0.414502,0.0699108
"203",0.843871,0.912083
"204",0.664887,0.883483
"205",0.138504,0.345657
"206",0.216679,0.0979721
"207",0.703985,0.560458
"208",0.323292,0.382101
"209",0.348201,0.442545
"210",0.42425,0.168422
"211",0.445291,0.859355
"212",0.802762,0.896528
"213",0.42425,0.168422
"214",0.740245,0.160547
"215",0.758469,0.360341
"216",0.127067,0.717178
"217",0.323292,0.382101
"218",0.870506,0.808977
"219",0.733369,0.774092
"220",0.423879,0.564912
"221",0.38264,0.630019
"222",0.459224,0.357127
"223",0.412827,0.914139
"224",0.312655,0.871175
"225",0.636336,0.145356
"226",0.585239,0.541401
"227",0.769265,0.642929
"228",0.722332,0.340143
"229",0.622638,0.175712
"230",0.303395,0.285001
"231",0.636336,0.145356
"232",0.870506,0.808977
"233",0.189327,0.618877
"234",0.585239,0.541401
"235",0.703985,0.560458
"236",0.902196,0.433807
"237",0.622638,0.175712
"238",0.199397,0.880018
"239",0.567527,0.665528
"240",0.543008,0.468066
"241",0.445291,0.859355
"242",0.758469,0.360341
"243",0.216679,0.0979721
"244",0.438589,0.140565
"245",0.294066,0.712141
"246",0.758469,0.360341
"247",0.591899,0.466669
"248",0.740245,0.160547
"249",0.12984,0.572575
"250",0.451348,0.285672
"251",0.442191,0.799729
"252",0.189327,0.618877
"253",0.119914,0.442039
"254",0.733369,0.774092
"255",0.42425,0.168422
"256",0.722983,0.320203
"257",0.843871,0.912083
"258",0.669551,0.871484
"259",0.445291,0.859355
"260",0.769265,0.642929
"261",0.119914,0.442039
"262",0.520235,0.0970948
"263",0.870506,0.808977
"264",0.609125,0.330561
"265",0.159829,0.760015
"266",0.539038,0.684698
"267",0.366004,0.79215
"268",0.290918,0.824803
"269",0.270913,0.24002
"270",0.520235,0.0970948
"271",0.290918,0.824803
"272",0.371534,0.539018
"273",0.580587,0.216145
"274",0.543008,0.468066
"275",0.189327,0.618877
"276",0.159829,0.760015
"277",0.827247,0.470926
"278",0.827247,0.470926
"279",0.802762,0.896528
"280",0.429939,0.723964
"281",0.273549,0.480675
"282",0.138504,0.345657
"283",0.323292,0.382101
"284",0.127067,0.717178
"285",0.863053,0.124833
"286",0.843871,0.912083
"287",0.703985,0.560458
"288",0.780351,0.831493
"289",0.323292,0.382101
"290",0.423879,0.564912
"291",0.294066,0.712141
"292",0.642331,0.956201
"293",0.341001,0.333261
"294",0.323669,0.617349
"295",0.85066,0.361362
"296",0.343236,0.194385
"297",0.76544,0.318714
"298",0.784686,0.195303
"299",0.784686,0.195303
"300",0.125765,0.0936006
"301",0.319192,0.932323
"302",0.273549,0.480675
"303",0.722983,0.320203
"304",0.73992,0.469787
"305",0.722983,0.320203
"306",0.127067,0.717178
"307",0.451348,0.285672
"308",0.575065,0.757348
"309",0.784686,0.195303
"310",0.609125,0.330561
"311",0.516164,0.328686
"312",0.138504,0.345657
"313",0.76544,0.318714
"314",0.495035,0.657076
"315",0.863053,0.124833
"316",0.740245,0.160547
"317",0.843767,0.674515
"318",0.547622,0.373565
"319",0.539038,0.684698
"320",0.543008,0.468066
"321",0.303395,0.285001
"322",0.495035,0.657076
"323",0.609125,0.330561
"324",0.125765,0.0936006
"325",0.646139,0.396016
"326",0.127067,0.717178
"327",0.186188,0.813465
"328",0.85066,0.361362
"329",0.722332,0.340143
"330",0.323669,0.617349
"331",0.438589,0.140565
"332",0.539038,0.684698
"333",0.846568,0.182903
"334",0.199397,0.880018
"335",0.636336,0.145356
"336",0.636336,0.145356
"337",0.323669,0.617349
"338",0.180816,0.428309
"339",0.323669,0.617349
"340",0.290918,0.824803
"341",0.265559,0.536857
"342",0.771096,0.715273
"343",0.338684,0.0925814
"344",0.17159,0.52911
"345",0.846568,0.182903
"346",0.585239,0.541401
"347",0.341001,0.333261
"348",0.622638,0.175712
"349",0.669551,0.871484
"350",0.664887,0.883483
"351",0.17159,0.52911
"352",0.138504,0.345657
"353",0.575065,0.757348
"354",0.677281,0.21433
"355",0.147865,0.653436
"356",0.771096,0.715273
"357",0.659283,0.731802
"358",0.539038,0.684698
"359",0.495035,0.657076
"360",0.659283,0.731802
"361",0.13329,0.251193
"362",0.543008,0.468066
"363",0.76544,0.318714
"364",0.636336,0.145356
"365",0.609125,0.330561
"366",0.516164,0.328686
"367",0.784686,0.195303
"368",0.17159,0.52911
"369",0.390805,0.386509
"370",0.125765,0.0936006
"371",0.543008,0.468066
"372",0.73992,0.469787
"373",0.771096,0.715273
"374",0.427013,0.477773
"375",0.373307,0.732738
"376",0.73992,0.469787
"377",0.119914,0.442039
"378",0.636336,0.145356
"379",0.445291,0.859355
"380",0.73992,0.469787
"381",0.12984,0.572575
"382",0.273549,0.480675
"383",0.580587,0.216145
"384",0.140925,0.910475
"385",0.260389,0.13166
"386",0.371534,0.539018
"387",0.85066,0.361362
"388",0.186188,0.813465
"389",0.303395,0.285001
"390",0.519376,0.548452
"391",0.896575,0.580403
"392",0.138504,0.345657
"393",0.427013,0.477773
"394",0.580587,0.216145
"395",0.896575,0.580403
"396",0.574872,0.860285
"397",0.495035,0.657076
"398",0.780351,0.831493
"399",0.516164,0.328686
"400",0.827247,0.470926
"401",0.191851,0.325565
"402",0.769265,0.642929
"403",0.442191,0.799729
"404",0.547622,0.373565
"405",0.180816,0.428309
"406",0.445291,0.859355
"407",0.722983,0.320203
"408",0.38264,0.630019
"409",0.442191,0.799729
"410",0.323292,0.382101
"411",0.191851,0.325565
"412",0.442191,0.799729
"413",0.236667,0.188689
"414",0.373307,0.732738
"415",0.323669,0.617349
"416",0.459224,0.357127
"417",0.270913,0.24002
"418",0.580587,0.216145
"419",0.495035,0.657076
"420",0.742935,0.625656
"421",0.265559,0.536857
"422",0.38264,0.630019
"423",0.609483,0.607235
"424",0.567527,0.665528
"425",0.516164,0.328686
"426",0.423879,0.564912
"427",0.341001,0.333261
"428",0.585239,0.541401
"429",0.348201,0.442545
"430",0.780351,0.831493
"431",0.646139,0.396016
"432",0.12984,0.572575
"433",0.429939,0.723964
"434",0.429939,0.723964
"435",0.186188,0.813465
"436",0.843871,0.912083
"437",0.0896253,0.926383
"438",0.442191,0.799729
"439",0.843871,0.912083
"440",0.0984245,0.207381
"441",0.650234,0.774991
"442",0.771991,0.565264
"443",0.0984245,0.207381
"444",0.740245,0.160547
"445",0.703985,0.560458
"446",0.343236,0.194385
"447",0.199397,0.880018
"448",0.119914,0.442039
"449",0.338684,0.0925814
"450",0.265559,0.536857
"451",0.827247,0.470926
"452",0.125765,0.0936006
"453",0.125765,0.0936006
"454",0.442191,0.799729
"455",0.580587,0.216145
"456",0.72638,0.686584
"457",0.348201,0.442545
"458",0.13329,0.251193
"459",0.423879,0.564912
"460",0.827247,0.470926
"461",0.199397,0.880018
"462",0.140925,0.910475
"463",0.216679,0.0979721
"464",0.119914,0.442039
"465",0.758469,0.360341
"466",0.830147,0.129181
"467",0.870506,0.808977
"468",0.451348,0.285672
"469",0.902196,0.433807
"470",0.591899,0.466669
"471",0.495035,0.657076
"472",0.138504,0.345657
"473",0.664887,0.883483
"474",0.664887,0.883483
"475",0.180816,0.428309
"476",0.677281,0.21433
"477",0.442191,0.799729
"478",0.516164,0.328686
"479",0.784686,0.195303
"480",0.147865,0.653436
"481",0.758469,0.360341
"482",0.147865,0.653436
"483",0.373307,0.732738
"484",0.72638,0.686584
"485",0.669551,0.871484
"486",0.520235,0.0970948
"487",0.348201,0.442545
"488",0.830147,0.129181
"489",0.442191,0.799729
"490",0.585239,0.541401
"491",0.722983,0.320203
"492",0.896575,0.580403
"493",0.459224,0.357127
"494",0.442191,0.799729
"495",0.207761,0.729398
"496",0.843871,0.912083
"497",0.12984,0.572575
"498",0.902196,0.433807
"499",0.520235,0.0970948
"500",0.591899,0.466669
"501",0.547622,0.373565
"502",0.516164,0.328686
"503",0.784686,0.195303
"504",0.127067,0.717178
"505",0.312655,0.871175
"506",0.270913,0.24002
"507",0.659283,0.731802
"508",0.0984245,0.207381
"509",0.180816,0.428309
"510",0.664887,0.883483
"511",0.366004,0.79215
"512",0.758469,0.360341
"513",0.870506,0.808977
"514",0.495035,0.657076
"515",0.341001,0.333261
"516",0.427013,0.477773
"517",0.516164,0.328686
"518",0.412827,0.914139
"519",0.539038,0.684698
"520",0.567527,0.665528
"521",0.140925,0.910475
