"","VAR1","VAR2"
"1",0.786137,-0.0394946
"2",0.401356,0.779423
"3",0.700353,0.956635
"4",0.256333,0.0325486
"5",0.943974,0.620682
"6",0.424051,0.838577
"7",0.149807,0.852928
"8",0.400265,0.761628
"9",0.652464,-0.0581271
"10",0.504816,0.356877
"11",0.592272,0.346305
"12",0.598984,0.554945
"13",0.372452,0.598299
"14",0.0349028,0.135316
"15",0.809685,0.788162
"16",0.366019,0.0455273
"17",0.344795,0.55847
"18",0.141372,0.0827267
"19",0.928333,0.26927
"20",0.592272,0.346305
"21",0.267263,0.360752
"22",0.96327,0.477767
"23",0.243636,0.197189
"24",0.440196,0.478515
"25",0.871237,0.0501832
"26",0.951059,0.382293
"27",0.659156,0.90983
"28",0.786137,-0.0394946
"29",0.344795,0.55847
"30",0.235091,0.336672
"31",0.555593,0.473963
"32",0.659156,0.90983
"33",0.0873959,0.844443
"34",1.01496,0.476609
"35",0.319693,0.458107
"36",0.832614,0.488684
"37",0.15038,0.274855
"38",0.372452,0.598299
"39",0.243636,0.197189
"40",0.809685,0.788162
"41",0.756743,0.26345
"42",0.312076,0.57205
"43",0.319693,0.458107
"44",0.85868,0.593718
"45",0.473446,0.516993
"46",0.719785,0.291717
"47",0.786137,-0.0394946
"48",0.921111,1.0712
"49",0.110206,0.356424
"50",0.611405,0.397401
"51",0.400265,0.761628
"52",0.52692,0.176136
"53",0.487971,0.928469
"54",0.737376,0.701881
"55",0.319693,0.458107
"56",0.312076,0.57205
"57",0.487971,0.928469
"58",0.959889,0.659154
"59",0.921111,1.0712
"60",0.310916,0.725296
"61",-0.00744559,0.0492682
"62",0.652464,-0.0581271
"63",0.928333,0.26927
"64",0.322995,0.410261
"65",1.01249,0.0605831
"66",0.501116,0.362023
"67",0.611405,0.397401
"68",0.786137,-0.0394946
"69",0.659156,0.90983
"70",0.487971,0.928469
"71",0.526298,0.879766
"72",0.149807,0.852928
"73",0.924563,0.912735
"74",0.473446,0.516993
"75",0.659156,0.90983
"76",0.47821,0.712156
"77",-0.00744559,0.0492682
"78",0.110206,0.356424
"79",0.396389,0.386169
"80",0.312076,0.57205
"81",0.399761,1.14644
"82",0.487971,0.928469
"83",1.01496,0.476609
"84",0.652464,-0.0581271
"85",0.96327,0.477767
"86",0.672588,0.165411
"87",0.424051,0.838577
"88",0.906344,0.887089
"89",0.267263,0.360752
"90",0.187938,0.324309
"91",1.01496,0.476609
"92",0.374361,0.806666
"93",0.590791,0.718334
"94",0.943974,0.620682
"95",0.0873959,0.844443
"96",0.256333,0.0325486
"97",0.903967,0.951387
"98",-0.0484125,0.332322
"99",0.337564,0.598529
"100",0.85868,0.593718
"101",0.959889,0.659154
"102",0.449785,0.535878
"103",0.871146,0.790239
"104",0.743274,0.222985
"105",0.0460462,0.732329
"106",0.461937,0.64222
"107",0.110206,0.356424
"108",0.560952,0.690783
"109",0.401356,0.779423
"110",0.959889,0.659154
"111",0.366019,0.0455273
"112",0.85868,0.593718
"113",0.718295,0.279975
"114",0.85868,0.593718
"115",-0.0484125,0.332322
"116",-0.00744559,0.0492682
"117",0.372452,0.598299
"118",0.243636,0.197189
"119",0.606361,-0.079148
"120",0.504816,0.356877
"121",0.110206,0.356424
"122",0.310916,0.725296
"123",0.344795,0.55847
"124",-0.0425045,0.197002
"125",0.0349028,0.135316
"126",0.487971,0.928469
"127",0.96327,0.477767
"128",0.396389,0.386169
"129",0.821363,0.30956
"130",0.756743,0.26345
"131",0.372452,0.598299
"132",0.52692,0.176136
"133",0.809685,0.788162
"134",0.659156,0.90983
"135",0.672588,0.165411
"136",0.322995,0.410261
"137",0.385155,0.347588
"138",0.366019,0.0455273
"139",0.187938,0.324309
"140",0.440196,0.478515
"141",0.951059,0.382293
"142",0.821363,0.30956
"143",0.821363,0.30956
"144",0.65712,0.296781
"145",0.149807,0.852928
"146",0.366019,0.0455273
"147",-0.0541069,0.60606
"148",0.943974,0.620682
"149",0.555593,0.473963
"150",0.719785,0.291717
"151",0.809685,0.788162
"152",0.399761,1.14644
"153",-0.0323031,0.281618
"154",0.401356,0.779423
"155",0.15038,0.274855
"156",0.659156,0.90983
"157",0.372452,0.598299
"158",0.480876,0.300375
"159",0.401356,0.779423
"160",0.871146,0.790239
"161",0.475591,0.652902
"162",0.312076,0.57205
"163",-0.0425045,0.197002
"164",0.440196,0.478515
"165",0.399761,1.14644
"166",0.256333,0.0325486
"167",0.606361,-0.079148
"168",0.344013,0.432001
"169",0.141372,0.0827267
"170",0.491558,0.12252
"171",0.802057,0.520815
"172",-0.00744559,0.0492682
"173",0.374361,0.806666
"174",0.903967,0.951387
"175",0.424051,0.838577
"176",0.65712,0.296781
"177",-0.0484125,0.332322
"178",0.718295,0.279975
"179",0.802057,0.520815
"180",0.906344,0.887089
"181",0.526298,0.879766
"182",0.943974,0.620682
"183",0.662174,0.685533
"184",0.406827,0.550597
"185",0.611405,0.397401
"186",0.0349028,0.135316
"187",0.906344,0.887089
"188",0.526298,0.879766
"189",0.598984,0.554945
"190",0.719785,0.291717
"191",0.172109,1.05186
"192",0.374361,0.806666
"193",0.310916,0.725296
"194",0.172109,1.05186
"195",0.598984,0.554945
"196",0.959889,0.659154
"197",0.921111,1.0712
"198",0.172109,1.05186
"199",0.15038,0.274855
"200",0.593298,0.783502
"201",0.267263,0.360752
"202",0.215164,-0.00790616
"203",0.590791,0.718334
"204",0.809685,0.788162
"205",0.141372,0.0827267
"206",-0.00744559,0.0492682
"207",0.928333,0.26927
"208",0.25594,0.619566
"209",0.322995,0.410261
"210",0.366019,0.0455273
"211",0.247369,0.668931
"212",0.659156,0.90983
"213",0.366019,0.0455273
"214",0.57557,-0.0401442
"215",0.802057,0.520815
"216",0.401356,0.779423
"217",0.25594,0.619566
"218",0.737376,0.701881
"219",0.906344,0.887089
"220",0.230053,0.68227
"221",0.337564,0.598529
"222",0.344795,0.55847
"223",0.47821,0.712156
"224",0.149807,0.852928
"225",0.606361,-0.079148
"226",0.586539,0.439732
"227",0.871146,0.790239
"228",0.607067,0.514725
"229",0.611405,0.397401
"230",0.52692,0.176136
"231",0.606361,-0.079148
"232",0.737376,0.701881
"233",0.385155,0.347588
"234",0.586539,0.439732
"235",0.928333,0.26927
"236",0.672588,0.165411
"237",0.611405,0.397401
"238",0.0460462,0.732329
"239",0.555593,0.473963
"240",0.719785,0.291717
"241",0.247369,0.668931
"242",0.802057,0.520815
"243",-0.00744559,0.0492682
"244",0.652464,-0.0581271
"245",0.121612,0.710978
"246",0.802057,0.520815
"247",0.821363,0.30956
"248",0.57557,-0.0401442
"249",0.319693,0.458107
"250",0.20156,0.172488
"251",0.466655,0.82967
"252",0.385155,0.347588
"253",0.267263,0.360752
"254",0.906344,0.887089
"255",0.366019,0.0455273
"256",0.771475,0.149496
"257",0.590791,0.718334
"258",0.475591,0.652902
"259",0.247369,0.668931
"260",0.871146,0.790239
"261",0.267263,0.360752
"262",0.786137,-0.0394946
"263",0.737376,0.701881
"264",0.344013,0.432001
"265",0.172109,1.05186
"266",0.487971,0.928469
"267",0.374361,0.806666
"268",0.312076,0.57205
"269",0.396389,0.386169
"270",0.786137,-0.0394946
"271",0.312076,0.57205
"272",0.406827,0.550597
"273",0.501116,0.362023
"274",0.719785,0.291717
"275",0.385155,0.347588
"276",0.172109,1.05186
"277",0.832614,0.488684
"278",0.832614,0.488684
"279",0.659156,0.90983
"280",0.662174,0.685533
"281",0.310916,0.725296
"282",0.141372,0.0827267
"283",0.25594,0.619566
"284",0.401356,0.779423
"285",0.65712,0.296781
"286",0.590791,0.718334
"287",0.928333,0.26927
"288",0.903967,0.951387
"289",0.25594,0.619566
"290",0.230053,0.68227
"291",0.121612,0.710978
"292",0.80597,1.13296
"293",0.243636,0.197189
"294",0.461937,0.64222
"295",0.96327,0.477767
"296",0.256333,0.0325486
"297",0.504816,0.356877
"298",1.01496,0.476609
"299",1.01496,0.476609
"300",-0.0484125,0.332322
"301",0.395421,1.12323
"302",0.310916,0.725296
"303",0.771475,0.149496
"304",0.561327,0.60484
"305",0.771475,0.149496
"306",0.401356,0.779423
"307",0.20156,0.172488
"308",0.85868,0.593718
"309",1.01496,0.476609
"310",0.344013,0.432001
"311",0.440196,0.478515
"312",0.141372,0.0827267
"313",0.504816,0.356877
"314",0.593298,0.783502
"315",0.65712,0.296781
"316",0.57557,-0.0401442
"317",0.560952,0.690783
"318",0.491558,0.12252
"319",0.487971,0.928469
"320",0.719785,0.291717
"321",0.52692,0.176136
"322",0.593298,0.783502
"323",0.344013,0.432001
"324",-0.0484125,0.332322
"325",0.452079,0.313542
"326",0.401356,0.779423
"327",0.424051,0.838577
"328",0.96327,0.477767
"329",0.607067,0.514725
"330",0.461937,0.64222
"331",0.652464,-0.0581271
"332",0.487971,0.928469
"333",0.871237,0.0501832
"334",0.0460462,0.732329
"335",0.606361,-0.079148
"336",0.606361,-0.079148
"337",0.461937,0.64222
"338",-0.0541069,0.60606
"339",0.461937,0.64222
"340",0.312076,0.57205
"341",0.00283508,0.752584
"342",0.944795,0.991062
"343",0.110206,0.356424
"344",-0.0323031,0.281618
"345",0.871237,0.0501832
"346",0.586539,0.439732
"347",0.243636,0.197189
"348",0.611405,0.397401
"349",0.475591,0.652902
"350",0.809685,0.788162
"351",-0.0323031,0.281618
"352",0.141372,0.0827267
"353",0.85868,0.593718
"354",0.756743,0.26345
"355",0.400265,0.761628
"356",0.944795,0.991062
"357",0.449785,0.535878
"358",0.487971,0.928469
"359",0.593298,0.783502
"360",0.449785,0.535878
"361",0.235091,0.336672
"362",0.719785,0.291717
"363",0.504816,0.356877
"364",0.606361,-0.079148
"365",0.344013,0.432001
"366",0.440196,0.478515
"367",1.01496,0.476609
"368",-0.0323031,0.281618
"369",0.473446,0.516993
"370",-0.0484125,0.332322
"371",0.719785,0.291717
"372",0.561327,0.60484
"373",0.944795,0.991062
"374",0.480876,0.300375
"375",0.323024,0.462086
"376",0.561327,0.60484
"377",0.267263,0.360752
"378",0.606361,-0.079148
"379",0.247369,0.668931
"380",0.561327,0.60484
"381",0.319693,0.458107
"382",0.310916,0.725296
"383",0.501116,0.362023
"384",0.399761,1.14644
"385",0.248281,-0.148857
"386",0.406827,0.550597
"387",0.96327,0.477767
"388",0.424051,0.838577
"389",0.52692,0.176136
"390",0.598984,0.554945
"391",0.943974,0.620682
"392",0.141372,0.0827267
"393",0.480876,0.300375
"394",0.501116,0.362023
"395",0.943974,0.620682
"396",0.526298,0.879766
"397",0.593298,0.783502
"398",0.903967,0.951387
"399",0.440196,0.478515
"400",0.832614,0.488684
"401",0.0349028,0.135316
"402",0.871146,0.790239
"403",0.466655,0.82967
"404",0.491558,0.12252
"405",-0.0541069,0.60606
"406",0.247369,0.668931
"407",0.771475,0.149496
"408",0.337564,0.598529
"409",0.466655,0.82967
"410",0.25594,0.619566
"411",0.0349028,0.135316
"412",0.466655,0.82967
"413",0.187938,0.324309
"414",0.323024,0.462086
"415",0.461937,0.64222
"416",0.344795,0.55847
"417",0.396389,0.386169
"418",0.501116,0.362023
"419",0.593298,0.783502
"420",0.924563,0.912735
"421",0.00283508,0.752584
"422",0.337564,0.598529
"423",0.372452,0.598299
"424",0.555593,0.473963
"425",0.440196,0.478515
"426",0.230053,0.68227
"427",0.243636,0.197189
"428",0.586539,0.439732
"429",0.322995,0.410261
"430",0.903967,0.951387
"431",0.452079,0.313542
"432",0.319693,0.458107
"433",0.662174,0.685533
"434",0.662174,0.685533
"435",0.424051,0.838577
"436",0.590791,0.718334
"437",-0.010797,0.927791
"438",0.466655,0.82967
"439",0.590791,0.718334
"440",0.15038,0.274855
"441",0.921111,1.0712
"442",0.951059,0.382293
"443",0.15038,0.274855
"444",0.57557,-0.0401442
"445",0.928333,0.26927
"446",0.256333,0.0325486
"447",0.0460462,0.732329
"448",0.267263,0.360752
"449",0.110206,0.356424
"450",0.00283508,0.752584
"451",0.832614,0.488684
"452",-0.0484125,0.332322
"453",-0.0484125,0.332322
"454",0.466655,0.82967
"455",0.501116,0.362023
"456",0.700353,0.956635
"457",0.322995,0.410261
"458",0.235091,0.336672
"459",0.230053,0.68227
"460",0.832614,0.488684
"461",0.0460462,0.732329
"462",0.399761,1.14644
"463",-0.00744559,0.0492682
"464",0.267263,0.360752
"465",0.802057,0.520815
"466",0.592272,0.346305
"467",0.737376,0.701881
"468",0.20156,0.172488
"469",0.672588,0.165411
"470",0.821363,0.30956
"471",0.593298,0.783502
