"","VAR1","VAR2"
"1",0.756465,0.163684
"2",0.472853,0.600772
"3",0.636849,0.685901
"4",0.502913,0.699372
"5",0.97121,0.0192142
"6",0.282439,0.216439
"7",0.659776,0.832285
"8",0.833251,0.460169
"9",0.225675,0.625278
"10",0.598517,-0.103993
"11",0.805259,0.966338
"12",0.140145,0.564733
"13",0.968644,1.04119
"14",0.687285,0.715762
"15",0.886891,0.817542
"16",-0.0977084,0.644031
"17",0.805259,0.966338
"18",0.909785,-0.133756
"19",0.45778,0.741976
"20",0.989866,0.429017
"21",0.144164,-0.0696227
"22",0.714957,0.0838378
"23",0.910435,0.549698
"24",0.176742,0.75924
"25",0.968644,1.04119
"26",0.498378,0.750671
"27",0.118104,0.680735
"28",0.504896,0.394468
"29",1.08743,0.417792
"30",0.674279,0.625852
"31",0.955292,-0.166558
"32",0.498378,0.750671
"33",0.766838,0.439855
"34",0.605807,0.234279
"35",0.656424,0.830056
"36",0.280211,0.55859
"37",0.0708733,1.0182
"38",0.21879,0.609288
"39",0.0152538,0.661265
"40",0.97121,0.0192142
"41",0.652589,0.931973
"42",0.656424,0.830056
"43",0.56873,0.864686
"44",0.118104,0.680735
"45",0.144164,-0.0696227
"46",0.850572,0.881411
"47",0.462677,0.166066
"48",0.507173,0.117065
"49",0.132829,0.522354
"50",-0.0615412,0.701784
"51",1.03911,0.736353
"52",0.45642,0.356219
"53",0.160038,0.643641
"54",0.0708838,0.593207
"55",0.480258,-0.0153906
"56",0.631582,0.380808
"57",1.08743,0.417792
"58",1.08743,0.417792
"59",0.968644,1.04119
"60",0.21879,0.609288
"61",0.886891,0.817542
"62",0.656424,0.830056
"63",0.45642,0.356219
"64",0.989866,0.429017
"65",0.756465,0.163684
"66",0.309241,0.287267
"67",0.478016,1.13277
"68",0.0477169,0.369385
"69",0.309241,0.287267
"70",0.650761,0.772134
"71",0.652589,0.931973
"72",0.650761,0.772134
"73",0.886891,0.817542
"74",0.502913,0.699372
"75",0.831845,0.612246
"76",0.462677,0.166066
"77",0.243571,0.762638
"78",-0.0977084,0.644031
"79",0.62104,0.029226
"80",0.910435,0.549698
"81",0.472853,0.600772
"82",0.966065,0.663548
"83",0.97121,0.0192142
"84",0.860498,0.843664
"85",0.45778,0.741976
"86",1.06992,0.114537
"87",0.282439,0.216439
"88",0.674279,0.625852
"89",-0.0977084,0.644031
"90",0.909785,-0.133756
"91",0.631484,0.925263
"92",0.502913,0.699372
"93",1.10202,0.519115
"94",0.966065,0.663548
"95",0.805259,0.966338
"96",0.805259,0.966338
"97",0.502913,0.699372
"98",0.850572,0.881411
"99",0.45778,0.741976
"100",0.213442,0.625457
"101",0.0708838,0.593207
"102",0.598517,-0.103993
"103",-0.0758312,0.491641
"104",0.56873,0.864686
"105",0.732514,0.746937
"106",0.966136,0.752758
"107",0.504896,0.394468
"108",0.831845,0.612246
"109",0.462677,0.166066
"110",0.850572,0.881411
"111",0.393943,0.316131
"112",0.539247,0.307209
"113",-0.0758312,0.491641
"114",0.955292,-0.166558
"115",0.118104,0.680735
"116",0.650761,0.772134
"117",0.45642,0.356219
"118",0.631484,0.925263
"119",0.226698,0.877007
"120",0.452088,0.600536
"121",0.808361,0.248076
"122",0.478016,1.13277
"123",0.277728,0.5738
"124",0.631484,0.925263
"125",0.462677,0.166066
"126",0.198574,0.299363
"127",0.968644,1.04119
"128",0.0152538,0.661265
"129",0.462677,0.166066
"130",0.45642,0.356219
"131",0.354532,0.693532
"132",0.886891,0.817542
"133",-0.0758312,0.491641
"134",-0.0758312,0.491641
"135",0.860498,0.843664
"136",0.687285,0.715762
"137",0.650761,0.772134
"138",-0.0845978,0.42382
"139",0.160038,0.643641
"140",0.140145,0.564733
"141",0.833251,0.460169
"142",0.732514,0.746937
"143",0.176742,0.75924
"144",0.226698,0.877007
"145",0.605807,0.234279
"146",0.808361,0.248076
"147",0.243571,0.762638
"148",0.0477169,0.369385
"149",0.968644,1.04119
"150",0.805259,0.966338
"151",0.672709,0.752507
"152",0.140145,0.564733
"153",0.480258,-0.0153906
"154",0.480258,-0.0153906
"155",0.897628,0.626925
"156",0.659776,0.832285
"157",0.267622,0.307614
"158",0.909785,-0.133756
"159",0.393943,0.316131
"160",0.0708733,1.0182
"161",0.910435,0.549698
"162",0.714957,0.0838378
"163",0.0796663,0.730601
"164",0.677334,1.13563
"165",0.636849,0.685901
"166",0.539247,0.307209
"167",0.714957,0.0838378
"168",0.462677,0.166066
"169",0.45778,0.741976
"170",0.45778,0.741976
"171",0.478016,1.13277
"172",0.605807,0.234279
"173",0.354532,0.693532
"174",0.0796663,0.730601
"175",0.502913,0.699372
"176",0.452088,0.600536
"177",0.997692,-0.276882
"178",0.472718,0.785217
"179",0.0815473,-0.0808293
"180",0.955292,-0.166558
"181",0.478016,1.13277
"182",1.07188,0.87763
"183",0.687285,0.715762
"184",0.966065,0.663548
"185",0.56873,0.864686
"186",0.44805,0.259031
"187",0.0477169,0.369385
"188",0.213442,0.625457
"189",0.766838,0.439855
"190",0.710634,0.555952
"191",0.275735,0.484917
"192",0.97121,0.0192142
"193",0.732514,0.746937
"194",0.480258,-0.0153906
"195",0.897628,0.626925
"196",-0.124378,0.277742
"197",0.831845,0.612246
"198",0.507173,0.117065
"199",0.714957,0.0838378
"200",0.118104,0.680735
"201",0.656424,0.830056
"202",0.0708838,0.593207
"203",0.351219,0.478199
"204",0.62104,0.029226
"205",0.280211,0.55859
"206",0.0152538,0.661265
"207",0.498378,0.750671
"208",0.0708838,0.593207
"209",0.909785,-0.133756
"210",0.766838,0.439855
"211",1.06992,0.114537
"212",0.393943,0.316131
"213",0.44805,0.259031
"214",0.472853,0.600772
"215",-0.0758312,0.491641
"216",0.454601,0.653312
"217",0.267622,0.307614
"218",0.160038,0.643641
"219",0.21879,0.609288
"220",0.0477169,0.369385
"221",0.598517,-0.103993
"222",0.478016,1.13277
"223",-0.0615412,0.701784
"224",0.45778,0.741976
"225",1.07188,0.87763
"226",-0.0845978,0.42382
"227",0.805259,0.966338
"228",0.44449,0.31969
"229",0.687285,0.715762
"230",0.831845,0.612246
"231",0.140145,0.564733
"232",0.374001,0.809766
"233",0.502913,0.699372
"234",0.677334,1.13563
"235",0.833251,0.460169
"236",0.160038,0.643641
"237",-0.0977084,0.644031
"238",0.716881,0.327435
"239",1.10202,0.519115
"240",0.507173,0.117065
"241",0.452088,0.600536
"242",0.0708733,1.0182
"243",0.650761,0.772134
"244",0.160038,0.643641
"245",0.478016,1.13277
"246",0.714957,0.0838378
"247",0.250225,0.2035
"248",0.213442,0.625457
"249",0.277728,0.5738
"250",0.480258,-0.0153906
"251",0.732514,0.746937
"252",0.277728,0.5738
"253",-0.0120353,0.959171
"254",0.710634,0.555952
"255",0.267622,0.307614
"256",0.507173,0.117065
"257",0.280211,0.55859
"258",0.672709,0.752507
"259",0.0152538,0.661265
"260",-0.124378,0.277742
"261",0.631484,0.925263
"262",0.677334,1.13563
"263",0.393943,0.316131
"264",0.636849,0.685901
"265",0.21879,0.609288
"266",0.472718,0.785217
"267",0.456251,0.631318
"268",0.831845,0.612246
"269",-0.0615412,0.701784
"270",0.631582,0.380808
"271",0.62104,0.029226
"272",0.309241,0.287267
"273",0.309241,0.287267
"274",0.650761,0.772134
"275",0.504896,0.394468
"276",0.277728,0.5738
"277",0.267622,0.307614
"278",0.478016,1.13277
"279",0.472853,0.600772
"280",0.118104,0.680735
"281",1.03911,0.736353
"282",0.860498,0.843664
"283",0.808361,0.248076
"284",0.886891,0.817542
"285",-0.112107,0.336579
"286",1.08743,0.417792
"287",0.472853,0.600772
"288",0.656424,0.830056
"289",0.144164,-0.0696227
"290",0.966136,0.752758
"291",0.0708733,1.0182
"292",0.716881,0.327435
"293",1.08743,0.417792
"294",0.0796663,0.730601
"295",0.968644,1.04119
"296",1.08743,0.417792
"297",0.910435,0.549698
"298",0.766838,0.439855
"299",0.140145,0.564733
"300",-0.112107,0.336579
"301",1.08743,0.417792
"302",0.275735,0.484917
"303",0.478016,1.13277
"304",0.452088,0.600536
"305",-0.0120353,0.959171
"306",0.45642,0.356219
"307",1.06992,0.114537
"308",-0.0845978,0.42382
"309",0.756465,0.163684
"310",0.45778,0.741976
"311",0.97121,0.0192142
"312",-0.112107,0.336579
"313",0.710634,0.555952
"314",0.97121,0.0192142
"315",0.199523,0.183622
"316",0.118104,0.680735
"317",0.62104,0.029226
"318",0.805259,0.966338
"319",-0.112107,0.336579
"320",0.0815473,-0.0808293
"321",0.955292,-0.166558
"322",0.0708838,0.593207
"323",0.56873,0.864686
"324",-0.0120353,0.959171
"325",0.910435,0.549698
"326",0.44449,0.31969
"327",0.909785,-0.133756
"328",0.280211,0.55859
"329",0.710634,0.555952
"330",0.652589,0.931973
"331",-0.0478151,0.187314
"332",0.144164,-0.0696227
"333",0.652589,0.931973
"334",0.808361,0.248076
