"","x","y"
"398",2.887,10.0931
"399",2.60941,9.91542
"400",1.72823,6.27955
"401",2.7268,9.03906
"402",6.99532,9.55368
"403",2.27695,4.75096
"404",0.832073,4.60826
"405",0.595667,4.87251
"406",9.99879,7.03191
"407",8.45103,5.59846
"408",5.66063,2.75264
"409",0.708521,10.1793
"410",10.0683,10.3522
"411",3.94415,10.4847
"412",5.21596,9.97614
"413",0.985491,8.08
"414",4.18391,2.00647
"415",2.78016,9.86893
"416",3.74492,10.4893
"417",9.76658,6.5993
"418",0.808358,0.564858
"419",0.864032,10.311
"420",3.96227,8.23415
"421",10.7607,6.17794
"422",4.1154,10.3248
"423",6.56999,0.868033
"424",8.30196,2.17361
"425",2.89311,6.64864
"426",8.33621,4.93458
"427",9.20296,2.35848
"428",6.05289,7.3332
"429",11.2352,1.85388
"430",5.67929,3.71612
"431",7.34136,11.1479
"432",7.84654,2.79105
"433",6.72115,8.07092
"434",10.1114,5.65781
"435",6.16172,6.35206
"436",4.30125,2.90368
"437",1.76869,10.8546
"438",6.0171,11.4584
"439",4.25841,3.94006
"440",5.6416,10.059
"441",2.94486,8.73045
"442",0.719128,3.14438
"443",2.55847,10.0208
"444",8.05242,3.06653
"445",10.2542,1.02538
"446",3.77198,8.11348
"447",7.61651,1.72222
"448",10.4382,0.664052
"449",10.0326,1.22483
"450",6.35594,5.25657
"451",2.00746,6.59398
"452",3.35411,11.1752
"453",8.11958,10.1044
"454",2.3374,0.8471
"455",4.53606,10.1503
"456",7.52936,5.9429
"457",6.74914,3.18146
"458",4.07454,7.03403
"459",8.66953,0.729333
"460",3.9511,3.97088
"461",10.1756,10.1325
"462",0.625507,5.05868
"463",7.44702,1.06009
"464",9.12147,8.29455
"465",4.65961,4.84431
"466",0.619451,5.57016
"467",8.08846,6.84126
"468",10.2871,2.59397
"469",7.65666,9.07004
"470",5.68684,7.66476
"471",4.45373,9.52393
"472",1.75522,8.44948
"473",11.2653,0.901191
"474",8.11916,0.553114
"475",6.14129,10.8774
"476",3.10287,6.48106
"477",2.86727,6.53114
"478",3.24985,5.094
"479",9.09315,3.35145
"480",3.65961,3.60234
"481",7.93042,0.880082
"482",9.80836,11.1052
"483",11.3619,10.9547
"484",6.83945,7.49294
"485",8.28096,8.09602
"486",2.06299,6.85727
"487",6.73225,2.81938
"488",7.58644,4.04286
"489",11.0231,2.69576
"490",3.35945,11.122
"491",6.79223,0.585264
"492",5.35679,2.46353
"493",9.1221,7.68489
"494",7.26611,3.95987
"495",7.6219,0.808384
"496",8.3071,2.35466
"497",2.34441,0.824027
"498",1.73819,5.96739
"499",0.977852,10.9171
"500",7.65746,4.89545
"501",6.48931,6.30095
"502",9.83078,10.4318
"503",10.4313,1.25844
"504",8.39651,6.78903
"505",7.6209,6.47566
"506",2.1231,5.02458
"507",4.40418,3.21981
"508",3.2182,11.446
"509",6.0666,1.8773
"510",4.17849,0.834149
"511",6.63255,4.17248
"512",3.07087,4.63898
"513",10.1951,3.69135
"514",9.61733,3.20653
"515",5.15983,8.22447
"516",7.78928,8.95635
"517",8.2786,8.314
"518",4.30214,5.60731
"519",9.1406,3.294
"520",9.13449,2.98627
"521",9.85583,3.74865
"522",4.41865,9.20591
"523",4.98198,8.27406
"524",2.5711,5.95075
"525",5.63166,4.10642
"526",5.80773,4.24239
"527",5.17794,3.30079
"528",0.66751,1.97175
"529",4.06055,7.10647
"530",11.2399,8.14525
"531",6.53916,8.20908
"532",1.76773,6.27574
"533",11.3809,4.95819
"534",5.3845,10.3098
"535",6.49203,10.2881
"536",10.1346,2.04338
"537",5.85582,11.295
"538",7.00812,10.2648
"539",6.99993,7.42331
"540",8.54019,2.26218
"541",5.41113,1.76081
"542",5.46386,2.4336
"543",9.04954,8.151
"544",3.48525,1.93418
"545",1.39836,3.81849
"546",10.2838,4.34549
"547",8.56358,10.924
"548",1.15506,7.36642
"549",6.12672,9.05255
"550",10.7695,9.19074
"551",7.41989,5.71959
"552",0.739513,5.05329
"553",10.067,7.57554
"554",4.84679,11.2875
"555",3.47052,10.1069
"556",9.78353,7.02021
"557",8.56857,5.70042
"558",5.73365,3.65291
"559",3.01275,6.77775
"560",6.95783,10.5248
"561",7.90037,10.3929
"562",5.55654,9.98873
"563",4.68468,4.73804
"564",6.38991,6.30416
"565",4.47731,2.09054
"566",1.86695,5.07646
"567",4.46708,2.89248
"568",7.85481,6.80853
"569",9.69359,9.53024
"570",3.37138,4.74034
"571",4.3114,7.39177
"572",8.68672,4.40655
"573",8.56639,4.29896
"574",3.55557,9.79418
"575",0.888609,8.95217
"576",4.82337,11.2993
"577",6.86182,7.38972
"578",0.780454,8.93556
"579",0.534951,1.72245
"580",0.699899,6.85976
"581",11.1162,1.12554
"582",8.24825,4.3966
"583",8.28095,4.21492
"584",0.86003,11.2607
"585",1.13753,11.3095
"586",4.95993,8.30227
"587",1.60881,1.02056
"588",3.14133,7.34795
"589",1.73854,5.33638
"590",5.52192,7.56694
"591",9.51086,2.32418
"592",5.43963,8.99951
"593",11.1705,8.2316
"594",8.82287,1.16538
"595",8.95983,9.15229
"596",4.96056,8.24725
"597",3.24558,11.2242
"598",2.0666,5.1808
"599",9.99349,3.50657
"600",1.95915,8.34407
"601",5.21287,0.653276
"602",11.3577,9.79117
"603",8.21658,4.15479
"604",9.29476,7.70167
"605",3.12146,4.56305
"606",0.808614,11.3677
"607",7.26372,11.3436
"608",11.141,9.71299
"609",1.70648,10.4451
"610",2.9189,2.84718
"611",2.23842,7.1539
"612",9.36556,7.91011
"613",1.05934,2.98325
"614",4.3686,1.70809
"615",6.65026,8.07876
"616",0.945236,5.10061
"617",2.66544,8.79785
"618",8.7505,6.99825
"619",8.30888,4.55246
"620",8.55846,2.17827
"621",4.79421,11.1255
"622",4.58308,11.0182
"623",9.36907,10.2649
"624",11.4177,11.2628
"625",4.05845,6.99103
"626",7.73546,3.25017
"627",7.34503,6.06771
"628",11.1444,1.87968
"629",4.23399,2.82746
"630",9.97283,9.37792
"631",5.16303,1.7279
"632",1.33721,9.61274
"633",7.01525,7.2114
"634",11.211,3.74771
"635",8.92943,6.78023
"636",10.1854,0.937858
"637",9.4069,3.83856
"638",4.14625,8.39304
"639",1.68292,9.67191
"640",5.58506,5.35677
"641",0.762777,6.59973
"642",6.37173,5.92981
"643",6.2056,10.9615
"644",3.08596,8.76737
"645",7.94167,8.45334
"646",7.77047,10.1575
"647",11.2865,7.27002
"648",6.82591,3.19124
"649",6.40791,3.24295
"650",5.37775,6.44312
"651",8.54323,5.77325
"652",1.98923,3.90802
"653",6.90753,5.37774
"654",7.45133,1.77376
"655",10.7876,2.53321
"656",1.70882,6.55232
"657",3.45064,5.31721
"658",3.23099,7.53674
"659",11.2359,9.65053
"660",2.06576,7.35508
"661",1.82944,1.86775
"662",10.0941,2.50569
"663",6.48523,0.773855
"664",5.40766,6.54855
"665",6.92138,11.1109
"666",10.1964,5.59899
"667",11.0914,9.10088
"668",7.74847,7.2006
"669",2.61024,0.797093
"670",5.12976,6.17637
"671",0.729056,2.0021
"672",1.62524,6.18739
"673",6.49828,2.75268
"674",2.02952,11.1984
"675",1.67949,4.2696
"676",10.0475,4.721
"677",11.4038,1.89887
"678",1.16235,11.2477
"679",1.20891,0.950154
"680",2.71246,8.76365
"681",4.5728,1.7689
"682",2.09424,11.065
"683",4.16864,6.09964
"684",9.70085,6.8912
"685",10.2189,11.08
"686",10.1386,11.2072
"687",3.01164,8.84844
"688",2.70895,3.15097
"689",9.28261,2.14338
"690",6.38692,6.17618
"691",10.1356,3.7845
"692",0.781685,3.60704
"693",7.77764,11.098
"694",7.95925,9.93253
"695",11.427,7.19929
"696",5.36325,3.75557
"697",2.09168,8.25136
"698",11.2706,8.09529
"699",2.1026,7.26039
"700",1.85924,4.92223
"701",3.08481,1.91585
"702",4.44723,3.21297
"703",11.2261,6.31983
"704",4.17776,8.14641
"705",6.31931,11.2023
"706",2.19876,3.8238
"707",11.1435,10.6443
"708",4.26957,5.77079
"709",9.95543,11.3466
"710",11.0772,6.3406
"711",9.94615,0.713263
"712",3.89808,8.54433
"713",4.01975,4.41231
"714",0.730767,5.43103
"715",6.77416,5.11355
"716",2.8964,2.99264
"717",4.72982,11.3203
"718",11.3387,6.13511
"719",11.2246,4.70886
"720",5.18625,5.60843
"721",10.1118,5.57556
"722",10.0852,8.14093
"723",6.86906,11.2904
"724",6.60262,7.8772
"725",9.27959,4.72043
"726",5.42242,9.36511
"727",2.75852,0.522239
"728",7.53573,4.60681
"729",9.84771,10.1127
"730",1.69096,2.71257
"731",4.06513,6.20393
"732",4.12315,7.06065
"733",11.2305,5.35663
"734",8.22077,2.27996
"735",2.01262,3.34153
"736",5.49845,3.62993
"737",5.67656,10.4504
"738",10.9436,9.43474
"739",11.3728,7.16899
"740",9.92212,2.12163
"741",8.62107,6.90255
"742",9.04657,11.049
"743",8.63558,6.70747
"744",6.36434,0.936848
"745",3.89364,0.80449
"746",8.93525,9.80026
"747",10.2688,9.25229
"748",4.68011,4.18526
"749",11.2629,4.14831
"750",10.9805,5.29736
"751",6.53338,2.93265
"752",2.1436,2.9995
"753",0.784884,1.72052
"754",3.06205,1.70627
"755",6.14624,10.9841
"756",0.693949,3.90457
"757",2.32717,5.58329
"758",0.880481,8.06105
"759",8.38135,5.72908
"760",11.1248,1.2032
"761",9.96003,9.23674
"762",6.57056,6.72876
"763",3.74676,0.689811
"764",7.84224,7.00792
"765",10.3098,8.22925
"766",11.3875,3.59492
"767",7.2461,4.22301
"768",4.90769,9.57607
"769",4.12504,4.92507
"770",10.1881,11.2123
"771",9.95475,8.34211
"772",11.1418,7.26881
"773",10.175,4.49183
"774",4.30451,0.840944
"775",11.3859,1.82999
"776",1.80285,8.26954
"777",1.03686,6.80095
"778",0.632981,9.78583
"779",7.67993,2.14432
"780",10.1334,0.627912
"781",5.09733,8.12124
"782",4.33095,6.11783
"783",0.68594,5.10761
"784",0.961494,4.79943
"785",8.81497,9.10675
"786",1.34744,8.48844
"787",11.0066,7.20333
"788",5.91776,9.03228
"789",11.0345,3.87132
"790",1.58943,2.55393
"791",8.60219,5.55488
"792",4.00946,10.4262
"793",9.894,6.57006
"794",5.86918,7.39761
"795",5.40208,3.95338
"796",2.48239,8.73117
"797",8.43999,10.3942
"798",8.21689,10.1872
"799",4.10672,7.00739
"800",9.34373,2.11014
"801",6.91487,9.37398
"802",1.67669,2.95782
"803",8.60991,11.3495
"804",11.3338,10.8362
"805",10.9697,5.25738
"806",5.72782,1.73112
"807",10.2216,4.545
"808",1.9104,2.78484
"809",4.07564,10.1199
"810",8.14117,0.789924
"811",2.01526,4.88452
"812",1.17093,0.873291
"813",7.87155,3.8447
"814",9.25706,9.17951
"815",1.32914,9.80074
"816",7.52487,6.19495
"817",0.977587,10.3782
"818",11.2139,3.69615
"819",4.15082,8.21904
"820",7.25158,2.03503
"821",8.75091,0.856608
"822",2.98188,5.50982
"823",6.09501,3.8839
"824",2.06282,0.834025
"825",7.05334,10.4402
"826",5.07106,3.78577
"827",7.79482,6.76074
"828",8.15617,3.3
"829",7.84691,0.859716
"830",10.2735,0.977463
"831",5.27792,0.776437
"832",10.0114,11.3918
"833",3.4153,9.20114
"834",6.30841,6.43886
"835",8.34056,4.3097
"836",11.0814,6.93304
"837",1.09038,9.14802
"838",5.53423,4.94208
"839",5.28658,5.15268
"840",0.836176,7.05867
"841",7.7814,7.74603
"842",6.97441,9.24664
"843",4.35204,9.46708
"844",8.82814,6.82075
"845",11.1558,11.1435
"846",7.25568,2.01034
"847",3.76706,0.846723
"848",9.47715,0.76766
"849",2.86942,4.513
"850",11.2489,11.3717
"851",1.87896,9.71271
"852",1.72809,9.87049
"853",4.27974,6.02934
"854",9.78561,5.90079
"855",7.97591,3.31033
"856",10.865,6.22198
"857",9.12465,6.53741
"858",3.08507,1.87723
"859",2.03694,7.50239
"860",9.70975,5.79763
"861",5.77852,1.40173
"862",7.81503,5.52084
"863",6.96938,9.44645
"864",10.3388,1.41038
"865",8.24079,10.2268
"866",6.6457,3.03119
"867",6.11486,1.84186
"868",9.45538,8.22048
"869",9.29709,3.12539
"870",9.24543,3.35035
"871",6.94609,3.96879
"872",4.92709,3.21428
"873",10.9798,5.0958
"874",5.32354,10.5099
"875",0.634809,9.25808
"876",5.52108,7.49177
"877",1.16131,1.02446
"878",8.97363,9.03796
"879",2.68727,3.08031
"880",8.78981,7.10253
"881",6.68584,5.19773
"882",7.30723,1.87039
"883",1.87286,6.36259
"884",1.66955,2.10622
"885",6.78179,3.00252
"886",2.99396,9.20293
"887",9.2571,1.95671
"888",7.38131,6.22761
"889",2.44315,1.07178
"890",9.90299,10.4243
"891",11.3672,0.913189
"892",4.74326,9.25552
"893",10.3978,4.72265
"894",11.2162,2.08734
"895",3.2962,1.72098
"896",7.39542,4.42028
"897",2.13457,2.97143
"898",7.45822,4.19691
"899",7.38454,6.45606
"900",9.27234,10.074
"901",11.3445,0.725003
"902",4.37289,2.58543
"903",8.53989,7.69726
"904",4.60289,4.7159
"905",3.1112,11.1522
"906",4.13504,11.3301
"907",0.814815,9.43203
"908",3.34185,11.3777
"909",2.62982,8.60317
"910",2.90441,5.79768
"911",0.786751,8.15056
"912",8.51338,5.53582
"913",7.10079,2.05295
"914",2.02082,11.3303
"915",3.49486,0.565312
"916",8.74868,9.22485
"917",10.2504,8.32848
"918",11.1832,1.53151
"919",2.06873,7.11176
"920",4.3335,5.62979
"921",4.77653,6.59279
"922",6.87268,7.13698
"923",1.25665,0.808858
"924",10.0985,11.2566
"925",11.2556,9.72153
"926",8.67987,9.34557
"927",7.96854,3.38931
"928",2.59319,7.65915
"929",2.62904,4.04135
"930",2.52239,9.0161
"931",10.8515,6.08344
"932",5.43962,6.78937
"933",4.55927,9.61172
"934",5.04194,7.78738
"935",8.20663,2.5196
"936",9.79595,5.82871
"937",6.71708,4.19333
"938",4.1738,8.30113
"939",0.883889,8.01997
"940",11.0517,4.76628
"941",10.114,10.2958
"942",9.25098,11.2802
"943",5.8621,10.9746
"944",7.82216,7.13751
"945",8.55611,2.22373
"946",4.17283,6.90753
"947",11.358,7.54282
"948",1.19606,7.33634
"949",6.18126,2.0369
"950",4.41625,9.31611
"951",4.13015,7.13394
"952",9.79269,2.08882
"953",6.39157,11.2005
"954",6.19902,6.1456
"955",1.89396,11.2573
"956",5.16188,8.51251
"957",10.1412,3.5421
"958",10.9129,9.76439
"959",11.0604,9.90366
"960",9.48381,7.55623
"961",7.38023,6.43081
"962",11.2466,10.8359
"963",4.44919,2.65816
"964",1.03872,2.57231
"965",4.65354,9.73627
"966",4.51032,1.85113
"967",9.70349,6.52459
"968",10.2039,11.1757
"969",1.22356,7.13853
"970",4.01754,8.22019
"971",3.63696,8.83451
"972",6.503,1.16401
"973",10.2938,8.17022
"974",11.2718,9.52217
"975",7.27288,11.035
"976",8.73216,5.63669
"977",10.2026,4.51629
"978",9.13138,4.91785
"979",7.12511,9.4933
"980",8.47412,4.3601
"981",11.089,7.36961
"982",10.9049,7.01787
"983",3.95314,6.21314
"984",6.89127,5.49623
"985",1.18309,3.47226
"986",9.7721,5.7519
"987",9.33506,8.32957
"988",1.43887,0.659639
"989",6.73228,2.90004
"990",11.3632,10.9035
"991",0.831711,6.04412
"992",4.94647,0.677957
"993",1.68461,8.72737
"994",5.50932,5.42851
"995",3.89582,3.65338
"996",2.59532,10.0058
"997",3.4691,1.71621
"998",3.56632,3.91776
"999",7.93032,8.08485
"1000",3.70517,3.45217
"1001",1.65681,3.95335
"1002",1.02671,11.2784
"1003",1.79241,5.32114
"1004",1.65391,6.11981
"1005",3.7847,5.10109
"1006",8.79832,1.08253
"1007",9.07477,1.06187
"1008",5.36863,6.60128
"1009",7.07061,9.39766
"1010",0.675018,8.65931
"1011",7.68185,0.748268
"1012",6.50199,1.33298
"1013",11.1644,5.41306
"1014",11.1411,8.42092
"1015",11.3822,3.67984
"1016",11.0606,5.89676
"1017",7.11624,7.46414
"1018",11.1896,2.40106
"1019",6.49558,0.794145
"1020",10.1998,2.39676
"1021",2.67983,1.95182
"1022",7.94885,6.67043
"1023",2.50966,1.16998
"1024",1.69531,6.18837
"1025",1.79939,6.15239
"1026",2.62622,9.92287
"1027",2.7835,10.0031
"1028",5.45191,3.98464
"1029",6.73736,7.8413
"1030",6.74384,5.14809
"1031",11.2322,9.15486
"1032",1.60953,4.66496
"1033",8.47584,2.32545
"1034",6.26208,2.14868
"1035",9.21688,2.75295
"1036",5.59314,3.95766
"1037",6.01016,8.19979
"1038",5.34519,2.75834
"1039",6.19421,4.96576
"1040",10.4126,4.62609
"1041",1.03573,9.12997
"1042",8.3414,4.19363
"1043",0.99355,1.012
"1044",2.90083,3.00889
"1045",7.88004,3.15385
"1046",1.99276,1.89178
"1047",1.31969,3.83511
"1048",10.0523,3.9289
"1049",5.62843,3.79135
"1050",0.712603,10.2392
"1051",8.85722,6.50785
"1052",11.2274,0.960019
"1053",4.39288,5.78466
"1054",11.2566,3.54998
"1055",5.73153,1.57842
"1056",9.05727,9.25667
"1057",0.848433,2.78125
"1058",8.48967,4.23607
"1059",0.659581,6.72381
"1060",11.4229,11.1257
"1061",9.37214,3.31863
"1062",0.659904,7.79729
"1063",3.07581,8.06876
"1064",3.92935,8.29625
"1065",10.9931,4.88417
"1066",9.9849,9.99323
"1067",11.3753,9.22238
"1068",6.77539,9.61261
"1069",9.99248,5.72695
"1070",0.753675,3.86644
"1071",2.75398,2.68358
"1072",4.25272,1.83243
"1073",6.33205,4.09548
