"","V1"
"1",0.993215
"2",0.995475
"3",0.842845
"4",0.987978
"5",0.995314
"6",0.999121
"7",0.984976
"8",0.94789
"9",0.976742
"10",0.98701
"11",0.996949
"12",0.894877
"13",0.963839
"14",0.963893
"15",0.968958
"16",0.987707
"17",0.996229
"18",0.970925
"19",0.992592
"20",0.99568
"21",0.993377
"22",0.972234
"23",0.952363
"24",0.948463
"25",0.958512
"26",0.983842
"27",0.999215
"28",0.966319
"29",0.897882
"30",0.951397
"31",0.983286
"32",0.988968
"33",0.974419
"34",0.982923
"35",0.98359
"36",0.990062
"37",0.98701
"38",0.999572
"39",0.999887
"40",0.997455
"41",0.98202
"42",0.989281
"43",0.993314
"44",0.996597
"45",0.990323
"46",0.986264
"47",0.982805
"48",0.990537
"49",0.818702
"50",0.999293
"51",0.996194
"52",0.997775
"53",0.968514
"54",0.962758
"55",0.989396
"56",0.989325
"57",0.981268
"58",0.972152
"59",0.960796
"60",0.953832
"61",0.858566
"62",0.994116
"63",0.832621
"64",0.987878
"65",0.877909
"66",0.926129
"67",0.988903
"68",0.979568
"69",0.991969
"70",0.994337
"71",0.994805
"72",0.993377
"73",0.983842
"74",0.986807
"75",0.992686
"76",0.872352
"77",0.985245
"78",0.953527
"79",0.984732
"80",0.983842
"81",0.999099
"82",0.987356
"83",0.99624
"84",0.971498
"85",0.981749
"86",0.983692
"87",0.86783
"88",0.981921
"89",0.983117
"90",0.98892
"91",0.996028
"92",0.995668
"93",0.989725
"94",0.985389
"95",0.987509
"96",0.998658
"97",0.739778
"98",0.969963
"99",0.988111
"100",0.987893
"101",0.991355
"102",0.995609
"103",0.982271
"104",0.994442
"105",0.972152
"106",0.996237
"107",0.977701
"108",0.984867
"109",0.975941
"110",0.937308
"111",0.987406
"112",0.84859
"113",0.994415
"114",0.993174
"115",0.982732
"116",0.99861
"117",0.987351
"118",0.964371
"119",0.991364
"120",0.98993
"121",0.950887
"122",0.922047
"123",0.987094
"124",0.988198
"125",0.998746
"126",0.986264
"127",0.967979
"128",0.997231
"129",0.984685
"130",0.99221
"131",0.982177
"132",0.993417
"133",0.994628
"134",0.990323
"135",0.962884
"136",0.989351
"137",0.981164
"138",0.990522
"139",0.990062
"140",0.907124
"141",0.985027
"142",0.963709
"143",0.998702
"144",0.999408
"145",0.996004
"146",0.996572
"147",0.74569
"148",0.964697
"149",0.981647
"150",0.986491
"151",0.997373
"152",0.999601
"153",0.992659
"154",0.862836
"155",0.99848
"156",0.969809
"157",0.955379
"158",0.992659
"159",0.984708
"160",0.972301
"161",0.999668
"162",0.937149
"163",0.975042
"164",0.997569
"165",0.950448
"166",0.993314
"167",0.953392
"168",0.984207
"169",0.99541
"170",0.998837
"171",0.984591
"172",0.978668
"173",0.889845
"174",0.962002
"175",0.786072
"176",0.988198
"177",0.986746
"178",0.983597
"179",0.987916
"180",0.939333
"181",0.99644
"182",0.999707
"183",0.931573
"184",0.8196
"185",0.999774
"186",0.997889
"187",0.884239
"188",0.976968
"189",0.984886
"190",0.982837
"191",0.966023
"192",0.996207
"193",0.927805
"194",0.997804
"195",0.993487
"196",0.990062
"197",0.984052
"198",0.927099
"199",0.983644
"200",0.931573
"201",0.975042
"202",0.998815
"203",0.961102
"204",0.992483
"205",0.975565
"206",0.988075
"207",0.960099
"208",0.995958
"209",0.903338
"210",0.94313
"211",0.988865
"212",0.996243
"213",0.878972
"214",0.995504
"215",0.997246
"216",0.978739
"217",0.994867
"218",0.988925
"219",0.982557
"220",0.959636
"221",0.995456
"222",0.97229
"223",0.995973
"224",0.944539
"225",0.985264
"226",0.988676
"227",0.991547
"228",0.983644
"229",0.973724
"230",0.98457
"231",0.997644
"232",0.994308
"233",0.982244
"234",0.989318
"235",0.961723
"236",0.983343
"237",0.997365
"238",0.998043
"239",0.991708
"240",0.993283
"241",0.991959
"242",0.987285
"243",0.99462
"244",0.995942
"245",0.997795
"246",0.82998
"247",0.821654
"248",0.98628
"249",0.996882
"250",0.991708
"251",0.969015
"252",0.961036
"253",0.998388
"254",0.995206
"255",0.979008
"256",0.992494
"257",0.994607
"258",0.992803
"259",0.991558
"260",0.992795
"261",0.879912
"262",0.995106
"263",0.976359
"264",0.986801
"265",0.979907
"266",0.967979
"267",0.978494
"268",0.959455
"269",0.999859
"270",0.960237
"271",0.977005
"272",0.944539
"273",0.980157
"274",0.991421
"275",0.979149
"276",0.948427
"277",0.98938
"278",0.976136
"279",0.994276
"280",0.884239
"281",0.998328
"282",0.967459
"283",0.998835
"284",0.997703
"285",0.948608
"286",0.980266
"287",0.958662
"288",0.982702
"289",0.957577
"290",0.988829
"291",0.991918
"292",0.998842
"293",0.951054
"294",0.999099
"295",0.812739
"296",0.963388
"297",0.998722
"298",0.960803
"299",0.965849
"300",0.997922
"301",0.997602
"302",0.961858
"303",0.999474
"304",0.954031
"305",0.943473
"306",0.980266
"307",0.973579
"308",0.931573
"309",0.952151
"310",0.997775
"311",0.983117
"312",0.992267
"313",0.984867
"314",0.998506
"315",0.983343
"316",0.973854
"317",0.981342
"318",0.983046
"319",0.986013
"320",0.996973
"321",0.975433
"322",0.812739
"323",0.982244
"324",0.99343
"325",0.986763
"326",0.984975
"327",0.950154
"328",0.984036
"329",0.991959
"330",0.979448
"331",0.980804
"332",0.977898
"333",0.967304
"334",0.987223
"335",0.996999
"336",0.885815
"337",0.989126
"338",0.966817
"339",0.990323
"340",0.940734
"341",0.961768
"342",0.986807
"343",0.924571
"344",0.855561
"345",0.993194
"346",0.989107
"347",0.98034
"348",0.984814
"349",0.952368
"350",0.912655
"351",0.993146
"352",0.962726
"353",0.956652
"354",0.982879
"355",0.993104
"356",0.960237
"357",0.963425
"358",0.970718
"359",0.992659
"360",0.957128
"361",0.985351
"362",0.990451
"363",0.963956
"364",0.927031
"365",0.974751
"366",0.98098
"367",0.957663
"368",0.982283
"369",0.981487
"370",0.986264
"371",0.992267
"372",0.994099
"373",0.944539
"374",0.991075
"375",0.983398
"376",0.983286
"377",0.839539
"378",0.970182
"379",0.990323
"380",0.99312
"381",0.993969
"382",0.944492
"383",0.94789
"384",0.95888
"385",0.997718
"386",0.999281
"387",0.994491
"388",0.942655
"389",0.924571
"390",0.993811
"391",0.962382
"392",0.999607
"393",0.939874
"394",0.998744
"395",0.997889
"396",0.996906
"397",0.990323
"398",0.994495
"399",0.965879
"400",0.988419
"401",0.996777
"402",0.97987
"403",0.975512
"404",0.98237
"405",0.973971
"406",0.952726
"407",0.961741
"408",0.978286
"409",0.937583
"410",0.989657
"411",0.998432
"412",0.997723
"413",0.830147
"414",0.956433
"415",0.954721
"416",0.998768
"417",0.993616
"418",0.970718
"419",0.984813
"420",0.874798
"421",0.997831
"422",0.95406
"423",0.891645
"424",0.989712
"425",0.981647
"426",0.991115
"427",0.992154
"428",0.985701
"429",0.9918
"430",0.993909
"431",0.999696
"432",0.952151
"433",0.962995
"434",0.989409
"435",0.994089
"436",0.995598
"437",0.99407
"438",0.97373
"439",0.986071
"440",0.955978
"441",0.793708
"442",0.984903
"443",0.991112
"444",0.998111
"445",0.98675
"446",0.964639
"447",0.998822
"448",0.979054
"449",0.986224
"450",0.989191
"451",0.985264
"452",0.882796
"453",0.975322
"454",0.87542
"455",0.993605
"456",0.977849
"457",0.866453
"458",0.970099
"459",0.995241
"460",0.986843
"461",0.988848
"462",0.976244
"463",0.988846
"464",0.997172
"465",0.959005
"466",0.997217
"467",0.994832
"468",0.967229
"469",0.964282
"470",0.892123
"471",0.981651
"472",0.963221
"473",0.996065
"474",0.979913
"475",0.941496
"476",0.981638
"477",0.980915
"478",0.990842
"479",0.974598
"480",0.987978
"481",0.969178
"482",0.996459
"483",0.935857
"484",0.989709
"485",0.997556
"486",0.990897
"487",0.983719
"488",0.999004
"489",0.97539
"490",0.981555
"491",0.989136
"492",0.954721
"493",0.965221
"494",0.995509
"495",0.996477
"496",0.992494
"497",0.992494
"498",0.955765
"499",0.978996
"500",0.981654
"501",0.987086
"502",0.991782
"503",0.952632
"504",0.993182
"505",0.858669
"506",0.969631
"507",0.989293
"508",0.954793
"509",0.96528
"510",0.998235
"511",0.994832
"512",0.969004
"513",0.997439
"514",0.969774
"515",0.777595
"516",0.990628
"517",0.992201
"518",0.973579
"519",0.987678
"520",0.991461
"521",0.920593
"522",0.8402
"523",0.983762
"524",0.980325
"525",0.989122
"526",0.987803
"527",0.993314
"528",0.953392
"529",0.989656
"530",0.997035
"531",0.995726
"532",0.99875
"533",0.998166
"534",0.960657
"535",0.988608
"536",0.997991
"537",0.992659
"538",0.996866
"539",0.933458
"540",0.971262
"541",0.99653
"542",0.944539
"543",0.999664
"544",0.975733
"545",0.973856
"546",0.971554
"547",0.976461
"548",0.964014
"549",0.925708
"550",0.994008
"551",0.993215
"552",0.970984
"553",0.99991
"554",0.997819
"555",0.984963
"556",0.983487
"557",0.971718
"558",0.946842
"559",0.978454
"560",0.930574
"561",0.962556
"562",0.9986
"563",0.987982
"564",0.990983
"565",0.854074
"566",0.984322
"567",0.990286
"568",0.992882
"569",0.973197
"570",0.996574
"571",0.97835
"572",0.991075
"573",0.999406
"574",0.98079
"575",0.948608
"576",0.98543
"577",0.985693
"578",0.949597
"579",0.992241
"580",0.998931
"581",0.96621
"582",0.946041
"583",0.924571
"584",0.99343
"585",0.992278
"586",0.997467
"587",0.98718
"588",0.995071
"589",0.990818
"590",0.877588
"591",0.884239
"592",0.993487
"593",0.996103
"594",0.964827
"595",0.976459
"596",0.997759
"597",0.998849
"598",0.998128
"599",0.998815
"600",0.987657
"601",0.991685
"602",0.995949
"603",0.999329
"604",0.996806
"605",0.980966
"606",0.982177
"607",0.98089
"608",0.987276
"609",0.969774
"610",0.990108
"611",0.919995
"612",0.977841
"613",0.987464
"614",0.99529
"615",0.983145
"616",0.984917
"617",0.883423
"618",0.824317
"619",0.99387
"620",0.992848
"621",0.977372
"622",0.965041
"623",0.799714
"624",0.967578
"625",0.9924
"626",0.990798
"627",0.958639
"628",0.888032
"629",0.986877
"630",0.923605
"631",0.980701
"632",0.976968
"633",0.997935
"634",0.996477
"635",0.992313
"636",0.965701
"637",0.989396
"638",0.95481
"639",0.99515
"640",0.814334
"641",0.997323
"642",0.990266
"643",0.982616
"644",0.996307
"645",0.987893
"646",0.998043
"647",0.959991
"648",0.990282
"649",0.975115
"650",0.976651
"651",0.966305
"652",0.921447
"653",0.994308
"654",0.994628
"655",0.990323
"656",0.990744
"657",0.96324
"658",0.999458
"659",0.949597
"660",0.986857
"661",0.994644
"662",0.986141
"663",0.981878
"664",0.968035
"665",0.998301
"666",0.991959
"667",0.990377
"668",0.99387
"669",0.987985
"670",0.997644
"671",0.994308
"672",0.996231
"673",0.884239
"674",0.979759
"675",0.972012
"676",0.907796
"677",0.937993
"678",0.944121
"679",0.908154
"680",0.985972
"681",0.980597
"682",0.985011
"683",0.986088
"684",0.99757
"685",0.981268
"686",0.977317
"687",0.997675
"688",0.975664
"689",0.999076
"690",0.99581
"691",0.889904
"692",0.974419
"693",0.972294
"694",0.994858
"695",0.96297
"696",0.991811
"697",0.995153
"698",0.966023
"699",0.970178
"700",0.999659
"701",0.998658
"702",0.997603
"703",0.945341
"704",0.934966
"705",0.884239
"706",0.94789
"707",0.988946
"708",0.999232
"709",0.980579
"710",0.984867
"711",0.990323
"712",0.999664
"713",0.987369
"714",0.948278
"715",0.993805
"716",0.995598
"717",0.972755
"718",0.924571
"719",0.976152
"720",0.973548
"721",0.990016
"722",0.974596
"723",0.989352
"724",0.96528
"725",0.975733
"726",0.882107
"727",0.956883
"728",0.963369
"729",0.958523
"730",0.991316
"731",0.786175
"732",0.997945
"733",0.994239
"734",0.959166
"735",0.989716
"736",0.999668
"737",0.944539
"738",0.986502
"739",0.959185
"740",0.965218
"741",0.898263
"742",0.954987
"743",0.99568
"744",0.969107
"745",0.989352
"746",0.983259
"747",0.987406
"748",0.927487
"749",0.997962
"750",0.992494
"751",0.991944
"752",0.994983
"753",0.998682
"754",0.999395
"755",0.993805
"756",0.909857
"757",0.921679
"758",0.998768
"759",0.869057
"760",0.993222
"761",0.99142
"762",0.991857
"763",0.979579
"764",0.983804
"765",0.993608
"766",0.775497
"767",0.979907
"768",0.987406
"769",0.944539
"770",0.999744
"771",0.992267
"772",0.989528
"773",0.977155
"774",0.998301
"775",0.985905
"776",0.983398
"777",0.990323
"778",0.948126
"779",0.932145
"780",0.936174
"781",0.938141
"782",0.717515
"783",0.990797
"784",0.995241
"785",0.888032
"786",0.948562
"787",0.999232
"788",0.965194
"789",0.95515
"790",0.947783
"791",0.983591
"792",0.972795
"793",0.989725
"794",0.996053
"795",0.981796
"796",0.99925
"797",0.936857
"798",0.99789
"799",0.986308
"800",0.963961
"801",0.992226
"802",0.977734
"803",0.96658
"804",0.980338
"805",0.993119
"806",0.923178
"807",0.99781
"808",0.992705
"809",0.937993
"810",0.987356
"811",0.99206
"812",0.994104
"813",0.993953
"814",0.944539
"815",0.97847
"816",0.997922
"817",0.986043
"818",0.965879
"819",0.985205
"820",0.981733
"821",0.998842
"822",0.867776
"823",0.999157
"824",0.954138
"825",0.985688
"826",0.992785
"827",0.986843
"828",0.987406
"829",0.999151
"830",0.793251
"831",0.809924
"832",0.999993
"833",0.993856
"834",0.973579
"835",0.994621
"836",0.998653
"837",0.99613
"838",0.993651
"839",0.996233
"840",0.968238
"841",0.994983
"842",0.969107
"843",0.949904
"844",0.986857
"845",0.998799
"846",0.922583
"847",0.991959
"848",0.999267
"849",0.971262
"850",0.969196
"851",0.979682
"852",0.993873
"853",0.96495
"854",0.998126
"855",0.829159
"856",0.944539
"857",0.99961
"858",0.992882
"859",0.95317
"860",0.998507
"861",0.994536
"862",0.980961
"863",0.997982
"864",0.981684
"865",0.978996
"866",0.927534
"867",0.988556
"868",0.983682
"869",0.95169
"870",0.986502
"871",0.999882
"872",0.992932
"873",0.968562
"874",0.990462
"875",0.977155
"876",0.98402
"877",0.873955
"878",0.977067
"879",0.98756
"880",0.874334
"881",0.945705
"882",0.993493
"883",0.881282
"884",0.992659
"885",0.995629
"886",0.987977
"887",0.930392
"888",0.992897
"889",0.99343
"890",0.977933
"891",0.974378
"892",0.990282
"893",0.953527
"894",0.998288
"895",0.931573
"896",0.984708
"897",0.930175
"898",0.954743
"899",0.884239
"900",0.987157
"901",0.995713
"902",0.998008
"903",0.963056
"904",0.954502
"905",0.988594
"906",0.994628
"907",0.84027
"908",0.987369
"909",0.994406
"910",0.979016
"911",0.972768
"912",0.991734
"913",0.924571
"914",0.979149
"915",0.980697
"916",0.728979
"917",0.975114
"918",0.956652
"919",0.987262
"920",0.982203
"921",0.996084
"922",0.996372
"923",0.999267
"924",0.879912
"925",0.993186
"926",0.978788
"927",0.988903
"928",0.987406
"929",0.969196
"930",0.994867
"931",0.986224
"932",0.998363
"933",0.991139
"934",0.976154
"935",0.988649
"936",0.997457
"937",0.984503
"938",0.816628
"939",0.962974
"940",0.99317
"941",0.967761
"942",0.94579
"943",0.98076
"944",0.998745
"945",0.984559
"946",0.959559
"947",0.961544
"948",0.993847
"949",0.968787
"950",0.957451
"951",0.921447
"952",0.997955
"953",0.991364
"954",0.98246
"955",0.991411
"956",0.996558
"957",0.97278
"958",0.887277
"959",0.996345
"960",0.99683
"961",0.9964
"962",0.988122
"963",0.99644
"964",0.977776
"965",0.992067
"966",0.997083
"967",0.990149
"968",0.96558
"969",0.981735
"970",0.956531
"971",0.99515
"972",0.996398
"973",0.936191
"974",0.987027
"975",0.948562
"976",0.996252
"977",0.856019
"978",0.943386
"979",0.979944
"980",0.998997
"981",0.930297
"982",0.993026
"983",0.973649
"984",0.988538
"985",0.902528
"986",0.988612
"987",0.761994
"988",0.905203
"989",0.987123
"990",0.990323
"991",0.979149
"992",0.968041
"993",0.993977
"994",0.938044
"995",0.953392
"996",0.992986
"997",0.934579
"998",0.978648
"999",0.996207
"1000",0.972799
"1001",0.957128
"1002",0.971285
"1003",0.991771
"1004",0.974419
"1005",0.984105
"1006",0.969191
"1007",0.977552
"1008",0.940789
"1009",0.974419
"1010",0.968543
"1011",0.990323
"1012",0.999029
"1013",0.99653
"1014",0.993285
"1015",0.999979
"1016",0.976503
"1017",0.920778
"1018",0.997455
"1019",0.983103
"1020",0.963855
"1021",0.933206
"1022",0.955436
"1023",0.936843
"1024",0.987803
"1025",0.99627
"1026",0.869562
"1027",0.96925
"1028",0.963954
"1029",0.982874
"1030",0.965635
"1031",0.95223
"1032",0.992351
"1033",0.957732
"1034",0.991382
"1035",0.999295
"1036",0.982223
"1037",0.979568
"1038",0.955339
"1039",0.966809
"1040",0.99655
"1041",0.97973
"1042",0.958639
"1043",0.981268
"1044",0.970502
"1045",0.956351
"1046",0.977155
"1047",0.983205
"1048",0.989038
"1049",0.926962
"1050",0.9924
"1051",0.97237
"1052",0.97887
"1053",0.914609
"1054",0.993135
"1055",0.953265
"1056",0.996705
"1057",0.997584
"1058",0.949073
"1059",0.986584
"1060",0.946529
"1061",0.944539
"1062",0.998617
"1063",0.986484
"1064",0.948744
"1065",0.988608
"1066",0.997219
"1067",0.972584
"1068",0.937661
"1069",0.980486
"1070",0.994616
"1071",0.99881
"1072",0.989341
"1073",0.993969
"1074",0.984729
"1075",0.974337
"1076",0.996401
"1077",0.995035
"1078",0.917067
"1079",0.970168
"1080",0.997646
"1081",0.992658
"1082",0.991959
"1083",0.990323
"1084",0.975548
"1085",0.992147
"1086",0.992043
"1087",0.896795
"1088",0.987771
"1089",0.852955
"1090",0.995647
"1091",0.973134
"1092",0.989103
"1093",0.969107
"1094",0.923877
"1095",0.987406
"1096",0.993921
"1097",0.866805
"1098",0.980953
"1099",0.987788
"1100",0.997304
"1101",0.988881
"1102",0.983804
"1103",0.944539
"1104",0.980157
"1105",0.952151
"1106",0.937993
"1107",0.946378
"1108",0.992267
"1109",0.993012
"1110",0.990508
"1111",0.921533
"1112",0.855561
"1113",0.978803
"1114",0.989293
"1115",0.969978
"1116",0.981208
"1117",0.958081
"1118",0.998301
"1119",0.812739
