"","x","y"
"315",8.87768,3.17805
"316",7.36518,10.1661
"317",8.52369,6.44434
"318",11.0038,10.2408
"319",4.31789,4.35129
"320",8.8311,9.68165
"321",11.2434,2.71561
"322",10.4311,11.1027
"323",10.9605,4.7579
"324",7.62909,3.12543
"325",2.92689,2.20285
"326",4.49336,2.01044
"327",0.595423,3.20261
"328",3.55155,1.82615
"329",11.2841,7.80193
"330",5.09404,10.2487
"331",8.40688,4.29874
"332",8.90315,10.5992
"333",1.79328,9.11503
"334",3.40276,2.2391
"335",10.2571,7.81116
"336",10.3689,11.4854
"337",9.3963,1.86027
"338",5.76281,1.79144
"339",0.775538,9.75327
"340",10.3642,9.5827
"341",4.33596,7.23612
"342",8.61272,3.99543
"343",0.553929,11.0098
"344",10.4906,11.2425
"345",10.8315,1.85438
"346",5.22975,11.4286
"347",2.08067,2.413
"348",9.92845,4.65376
"349",4.57221,2.72516
"350",6.66992,7.73454
"351",6.38743,4.11407
"352",3.30947,7.89421
"353",11.084,6.78198
"354",9.82083,5.94741
"355",7.33206,10.3768
"356",11.0641,2.40038
"357",9.94025,6.946
"358",0.847241,1.71411
"359",11.2046,9.93864
"360",10.4483,1.70371
"361",9.13043,8.42986
"362",5.67982,1.8789
"363",5.58366,8.61011
"364",8.2813,8.21012
"365",1.1905,4.49262
"366",11.0612,4.4207
"367",7.06989,4.55762
"368",1.09067,6.60618
"369",3.59561,3.1124
"370",9.95441,3.16449
"371",7.67073,0.930211
"372",1.92953,2.11961
"373",8.6863,0.911481
"374",6.38483,6.13139
"375",1.15538,8.7014
"376",2.11398,1.03442
"377",8.22311,7.59806
"378",0.805478,3.03673
"379",0.579503,10.0339
"380",4.42915,0.735774
"381",3.51114,5.32372
"382",11.3422,0.611019
"383",11.0425,0.835663
"384",2.20003,9.50428
"385",0.658764,6.54323
"386",9.26694,11.0757
"387",1.91936,3.52662
"388",2.12046,10.5731
"389",0.693124,11.248
"390",6.3524,2.79252
"391",7.97019,8.01487
"392",3.11567,4.49025
"393",7.17931,1.78183
"394",4.1434,5.77516
"395",9.13985,7.18671
"396",3.39627,6.53127
"397",0.942375,9.64835
"398",7.77186,0.714069
"399",10.9743,2.37049
"400",2.9833,6.8495
"401",4.40742,10.9144
"402",6.74798,7.60649
"403",6.36563,9.99811
"404",2.26994,6.69347
"405",5.53432,8.74079
"406",1.76638,7.22481
"407",5.30833,6.26861
"408",6.46203,8.86103
"409",11.0859,1.28259
"410",2.92636,6.2563
"411",7.51609,9.21301
"412",0.755584,7.47879
"413",11.068,11.2517
"414",8.76046,7.04503
"415",11.1287,0.76772
"416",7.74229,9.02081
"417",4.36733,2.28937
"418",0.786714,2.13042
"419",3.35108,6.6807
"420",1.60591,9.08953
"421",6.69931,9.11287
"422",7.74168,7.77206
"423",2.21366,3.48148
"424",4.07346,9.41426
"425",5.58456,5.38201
"426",2.77196,7.44592
"427",3.70874,0.905973
"428",2.44345,3.47175
"429",2.34031,3.34368
"430",3.07694,8.62612
"431",7.79462,8.461
"432",0.982053,0.723715
"433",6.74757,7.39325
"434",11.1779,7.85808
"435",2.80635,8.79289
"436",3.38086,4.41258
"437",1.76911,9.32728
"438",5.67779,1.91467
"439",6.58992,7.40029
"440",4.84886,9.33633
"441",11.0137,11.3456
"442",2.82766,9.72442
"443",6.20585,10.6334
"444",6.2594,2.89798
"445",9.61375,1.92968
"446",9.68856,10.3303
"447",0.854936,5.22139
"448",6.41846,3.85721
"449",3.98927,11.0739
"450",4.428,4.09698
"451",4.29878,4.03166
"452",11.1032,8.27194
"453",10.244,6.69413
"454",1.35439,2.49042
"455",4.27396,10.3355
"456",2.04192,4.55851
"457",10.5088,9.02872
"458",5.42106,4.59021
"459",6.34463,2.82174
"460",10.0642,3.11956
"461",2.27629,7.86424
"462",6.5712,8.83208
"463",1.78044,10.185
"464",3.07257,7.83766
"465",8.14754,1.9463
"466",7.94259,8.95576
"467",4.13109,5.43235
"468",5.07822,6.36207
"469",0.754736,4.22787
"470",0.529147,5.22291
"471",3.66504,3.05521
"472",2.06836,0.717932
"473",11.1167,1.71159
"474",3.98406,9.47152
"475",0.976223,0.900875
"476",6.3822,6.0526
"477",4.27056,3.8419
"478",9.91958,4.69785
"479",8.90597,6.32642
"480",7.47704,6.75092
"481",11.2542,3.74584
"482",6.51163,6.2001
"483",4.0361,2.2982
"484",5.64623,8.7357
"485",1.89794,4.62259
"486",9.1363,8.5675
"487",10.0348,3.25294
"488",1.02324,6.59424
"489",10.0573,2.01823
"490",2.20811,2.44799
"491",9.23348,8.81188
"492",11.4257,1.39809
"493",0.739227,3.27109
"494",3.72963,0.796597
"495",2.08433,7.85999
"496",6.67962,0.797235
"497",6.28701,0.726269
"498",7.71493,5.3502
"499",5.46864,3.55971
"500",6.80892,5.24435
"501",6.74833,5.09592
"502",0.749923,8.88219
"503",7.78285,8.0642
"504",9.06221,11.2826
"505",5.24365,5.74565
"506",8.24476,11.1591
"507",7.61271,0.67697
"508",8.16159,5.70939
"509",6.54192,9.17733
"510",10.2835,8.90181
"511",3.85916,5.97032
"512",5.72099,1.97797
"513",0.740776,5.19171
"514",5.25589,3.97559
"515",6.73617,1.62492
"516",9.71331,10.4935
"517",7.65457,3.36983
"518",0.805361,1.9518
"519",5.17232,5.63151
"520",8.33377,2.0246
"521",5.72265,9.59228
"522",8.53068,5.87047
"523",10.7468,5.684
"524",8.03743,1.89079
"525",0.707744,5.69793
"526",6.13378,10.9238
"527",7.38764,10.3222
"528",11.2439,6.76051
"529",1.81102,2.15134
"530",5.5407,8.74144
"531",4.25893,6.75279
"532",4.40389,7.00513
"533",8.80811,8.28585
"534",3.9782,5.54721
"535",8.68805,2.9469
"536",4.12325,9.60382
"537",11.1402,9.92873
"538",1.7988,6.87177
"539",1.79899,9.08878
"540",5.82579,1.87883
"541",0.781277,7.01688
"542",8.87817,0.852425
"543",4.41558,5.52044
"544",10.3,6.78277
"545",4.66292,0.881789
"546",11.143,2.58608
"547",8.65944,4.15546
"548",5.07739,4.16896
"549",6.86476,7.49102
"550",3.15836,1.73666
"551",8.336,1.69747
"552",6.39183,9.08145
"553",1.0619,7.8807
"554",3.07233,11.4176
"555",6.2182,11.0126
"556",3.51726,10.4495
"557",9.05687,6.23487
"558",4.49585,4.2932
"559",1.5933,3.55158
"560",8.01153,7.346
"561",5.42348,7.03081
"562",5.79066,7.23525
"563",4.98369,6.45084
"564",3.3616,2.07208
"565",4.65204,5.32821
"566",5.26906,5.03501
"567",8.71182,5.60123
"568",9.78664,4.21522
"569",1.10291,3.0675
"570",1.08947,7.32822
"571",6.71927,3.98146
"572",6.463,6.24468
"573",0.846255,7.6988
"574",9.5652,2.12276
"575",0.789327,0.900056
"576",4.46642,7.21323
"577",9.1632,8.70575
"578",11.2196,6.90861
"579",3.06127,0.792258
"580",2.15904,4.54717
"581",4.14983,8.25969
"582",5.2781,1.37694
"583",1.01197,11.0691
"584",7.4128,3.11009
"585",7.66525,6.65337
"586",8.89581,11.0948
"587",4.1376,3.98103
"588",1.82765,6.99865
"589",3.30662,6.50972
"590",9.83939,0.615855
"591",9.61213,0.968316
"592",7.76206,6.45371
"593",2.74692,6.24619
"594",3.35805,6.41106
"595",8.48575,3.06261
"596",4.52554,10.7279
"597",3.13531,4.56077
"598",10.3476,7.32533
"599",0.908239,6.50904
"600",3.55625,1.66161
"601",2.16198,7.00091
"602",3.14983,6.74938
"603",7.50854,4.55826
"604",6.57514,7.85558
"605",9.15979,8.50476
"606",9.73865,4.61161
"607",6.64908,10.5178
"608",0.797543,5.29591
"609",5.12695,4.74844
"610",3.11819,1.63789
"611",7.08645,9.34647
"612",0.709182,4.51629
"613",3.841,9.92638
"614",4.37675,4.22421
"615",5.99608,6.15923
"616",2.05826,8.13725
"617",8.77987,8.05074
"618",2.23392,10.3228
"619",6.87575,2.03996
"620",9.79235,4.84673
"621",0.784767,2.19363
"622",11.0827,6.9148
"623",3.81474,9.6331
"624",9.93781,6.62301
"625",4.62251,1.85046
"626",3.60912,0.800457
"627",1.43799,4.42967
"628",9.92059,0.763475
"629",5.56604,2.09336
"630",9.07189,1.99589
"631",11.3388,8.52281
"632",11.0939,5.77759
"633",8.5158,3.00535
"634",2.45787,8.16931
"635",3.25627,8.97038
"636",8.62306,6.51622
"637",10.1169,3.2115
"638",4.9806,11.2224
"639",6.37202,6.32578
"640",1.55737,5.61465
"641",8.95393,10.0264
"642",6.63373,2.0696
"643",5.35203,6.48975
"644",6.91579,2.15127
"645",10.9986,5.45616
"646",8.63609,11.1954
"647",5.62215,1.91643
"648",7.43342,3.03652
"649",11.174,4.71342
"650",5.41728,3.61014
"651",5.53561,3.64746
"652",4.69482,0.748344
"653",11.0202,9.84579
"654",7.72446,0.965161
"655",1.19856,10.0403
"656",7.47821,6.97338
"657",10.1947,11.3019
"658",1.00071,5.59276
"659",11.2399,6.81513
"660",4.96934,6.09816
"661",7.44272,4.0393
"662",0.704544,8.81735
"663",3.89141,11.0385
"664",1.97085,10.4673
"665",3.74093,3.11983
"666",10.7783,7.96689
"667",3.45657,0.797077
"668",7,2.28815
"669",4.29941,7.00846
"670",4.42326,6.88157
"671",10.8983,9.96627
"672",5.84999,7.10751
"673",9.79558,1.16794
"674",2.08034,3.68202
"675",5.62091,6.19777
"676",10.8571,3.82928
"677",0.917656,0.923316
"678",11.4201,6.83686
"679",8.80879,2.72478
"680",0.747177,5.33389
"681",9.70488,5.91607
"682",2.41899,3.29898
"683",7.66078,11.3749
"684",6.49953,5.23012
"685",11.1773,5.67055
"686",4.0649,7.43951
"687",4.53469,3.31462
"688",8.79696,2.9631
"689",10.3206,7.81643
"690",0.70758,6.83171
"691",5.92427,9.65711
"692",1.89012,0.8177
"693",10.0909,5.50592
"694",4.14403,9.67453
"695",7.08384,7.79583
"696",6.4158,9.90574
"697",6.75601,3.96132
"698",11.2192,8.68853
"699",0.644599,8.8721
"700",0.592692,5.64488
"701",2.75351,9.96495
"702",1.10901,7.84716
"703",0.968563,0.788691
"704",4.18078,8.60326
"705",10.2339,0.907845
"706",11.2609,0.667491
"707",4.24264,10.995
"708",4.26369,2.20401
"709",8.75772,4.22738
"710",5.59866,8.44377
"711",0.613588,9.91654
"712",3.96262,5.6505
"713",5.47116,7.3814
"714",0.940111,0.929269
"715",6.92788,1.94587
"716",3.12464,4.63215
"717",0.578907,1.82749
"718",0.859483,10.6669
"719",5.53934,3.14343
"720",10.0475,1.82587
"721",3.5556,0.83747
"722",8.89077,8.52005
"723",7.92597,11.2138
"724",6.87231,8.8924
"725",10.1026,6.89161
"726",3.82997,8.26935
"727",4.53744,8.52144
"728",1.7937,9.03271
"729",11.2538,6.88658
"730",7.43848,11.4029
"731",10.4834,9.29575
"732",0.968216,6.40309
"733",3.17459,6.45339
"734",9.89063,9.39221
"735",6.48247,2.93446
"736",3.34282,7.2997
"737",8.85188,0.611817
"738",9.38291,5.96404
"739",1.90473,10.4794
"740",2.51638,5.68687
"741",2.64713,5.56141
"742",3.58016,5.25946
"743",8.01644,10.2128
"744",2.06652,0.746811
"745",7.98346,11.3552
"746",4.17198,1.03774
"747",6.764,0.952419
"748",11.0864,8.54411
"749",1.92913,9.63555
"750",6.54468,0.845273
"751",7.24819,5.49752
"752",9.45656,4.6512
"753",6.41843,6.45796
"754",9.0437,9.87239
"755",6.96113,1.96509
"756",4.46996,8.40102
"757",6.81612,8.02288
"758",7.90455,8.85372
"759",1.6269,4.65304
"760",6.37309,6.64603
"761",1.7212,6.93887
"762",5.82591,1.28715
"763",8.89455,10.0262
"764",6.34106,11.121
"765",6.5109,3.07251
"766",9.3257,11.3092
"767",6.39993,10.9875
"768",2.97567,11.2591
"769",8.95623,0.923847
"770",1.05078,7.64439
"771",7.74023,0.738177
"772",4.90132,2.92179
"773",0.844739,1.72849
"774",3.36314,3.14883
"775",1.87206,2.22993
"776",0.603905,8.72169
"777",0.837434,9.58254
"778",7.2476,1.98635
"779",11.0355,2.77613
"780",6.06909,5.31101
"781",5.33476,11.4344
"782",6.11149,2.01488
"783",2.22761,4.55322
"784",6.31347,3.04565
"785",10.052,0.914078
"786",11.2066,3.66099
"787",4.43849,2.17351
"788",6.87209,5.24211
"789",8.0713,2.15116
"790",5.49611,5.9556
"791",5.80142,2.28666
"792",5.92893,7.04399
"793",1.75183,2.3389
"794",7.74579,3.22732
"795",3.00522,6.45623
"796",7.50836,4.5939
"797",2.87149,1.44141
"798",7.62471,4.28914
"799",0.675135,8.22487
"800",1.52884,3.61085
"801",1.94756,3.57657
"802",3.05182,7.50891
"803",0.688318,8.90294
"804",5.42794,8.79887
"805",6.95174,1.83001
"806",10.5215,3.53378
"807",5.68896,8.59847
"808",6.47077,5.1018
"809",1.01137,0.836767
"810",11.2641,5.9734
"811",9.1467,9.68092
"812",8.11956,10.6023
"813",8.30477,5.58947
"814",8.97638,1.07308
"815",8.99282,2.91151
"816",10.1368,7.74959
"817",4.81887,3.26714
"818",10.4139,2.0149
"819",0.714786,4.31025
"820",8.81422,9.81383
"821",7.67065,4.05103
"822",2.21081,8.24141
"823",9.07892,7.53866
"824",6.09004,9.75283
"825",1.84411,6.91665
"826",6.34574,3.51597
"827",10.308,2.99053
"828",6.50634,1.01299
"829",7.73309,3.00207
"830",9.38184,11.2617
"831",9.73072,0.533168
"832",2.56221,10.9501
"833",5.60891,8.43609
"834",1.04672,2.00317
"835",5.33233,7.53406
"836",8.95321,9.87664
"837",4.48546,2.10742
"838",4.51742,1.94527
"839",8.99982,10.9795
"840",1.7421,6.02841
"841",9.61593,4.74287
"842",1.80498,0.808971
"843",1.92755,10.309
"844",5.405,6.31987
"845",7.70309,9.02859
"846",10.1426,9.15752
"847",10.9608,7.89055
"848",3.18218,9.07675
"849",5.42523,1.94597
"850",1.15052,1.79496
"851",4.00151,10.2011
"852",4.36444,10.9726
"853",8.14725,2.08208
"854",6.91524,1.88129
"855",3.71102,9.61894
"856",8.71153,0.653709
"857",5.54299,7.16514
"858",9.46216,3.96485
"859",4.06487,7.16601
"860",3.06163,8.77721
"861",7.58979,4.39637
"862",0.824791,2.26409
"863",4.01496,9.4522
"864",11.1795,5.62774
"865",5.32145,3.64304
"866",5.06604,11.2662
"867",5.58967,2.95704
"868",3.30647,0.872025
"869",9.81903,10.331
"870",9.49418,5.7941
"871",10.0682,7.97211
"872",2.94233,10.2568
"873",8.04451,7.80194
"874",2.29309,11.281
"875",1.00059,1.88726
"876",5.80401,7.02434
"877",7.92328,9.40516
"878",2.7538,1.35998
"879",3.21444,7.65408
"880",9.8531,6.06485
"881",2.58809,5.4158
"882",8.82896,7.51261
"883",10.4193,11.1899
"884",11.1579,9.73146
"885",3.48902,3.16055
"886",4.58161,0.814621
"887",9.18783,2.23692
"888",7.64687,3.46558
"889",7.22855,3.0717
"890",4.75267,9.86862
"891",5.26302,5.26898
"892",7.40203,3.18359
"893",10.9076,0.865844
"894",7.3333,5.81859
"895",0.911953,11.3833
"896",7.82807,5.79723
"897",0.836197,8.9664
"898",2.83689,11.1994
"899",9.91221,0.699923
"900",10.808,5.86114
"901",8.22341,5.09197
"902",8.69122,10.8703
"903",0.595861,2.98524
"904",10.0351,5.64841
"905",3.63566,5.26933
"906",7.82118,0.996632
"907",1.83812,5.11914
"908",5.57411,7.32853
"909",3.82987,5.28321
"910",2.36271,4.85053
"911",1.93617,8.96817
"912",3.15446,7.71025
"913",0.635131,11.0346
"914",1.8991,1.11783
"915",1.90703,1.0713
"916",11.4596,0.717828
"917",1.70873,3.44967
"918",11.1817,6.9834
"919",3.11469,6.2284
"920",6.12526,11.1195
"921",5.12987,7.51215
"922",7.79668,0.841157
"923",3.03704,8.48869
"924",10.0047,1.01639
"925",1.80142,4.38553
"926",10.0901,1.83496
"927",2.11261,7.81902
"928",6.4241,0.746441
"929",1.06254,2.07423
"930",8.40114,1.76488
"931",3.95659,11.0794
"932",4.08128,6.83078
"933",10.1457,6.82113
"934",6.65675,7.4415
"935",8.44753,1.89943
"936",9.02759,7.27244
"937",3.31333,10.3198
"938",8.9618,5.99166
"939",8.37501,5.1493
"940",8.51392,3.21406
"941",8.53116,3.08575
"942",2.58978,3.2066
"943",6.89899,9.1857
"944",2.14399,8.15194
"945",3.38561,9.17632
"946",5.16775,11.2055
"947",1.88993,5.62858
"948",0.778234,8.55441
"949",11.0688,4.64368
"950",11.0579,4.65698
"951",4.81401,0.742184
"952",3.16756,11.3367
"953",7.57886,6.59906
"954",5.31234,3.12805
"955",0.734439,8.42414
"956",10.0371,8.11286
"957",6.08182,9.3978
"958",9.32882,6.80401
"959",6.55351,8.8337
"960",1.89608,11.4056
"961",2.96111,11.2053
"962",8.94604,9.94303
"963",5.72294,1.01085
"964",4.06618,8.58911
"965",8.89276,10.0747
"966",8.73776,9.92498
"967",3.02462,4.4456
"968",0.694887,8.80636
"969",6.68158,4.38604
"970",11.1921,2.57355
"971",6.59167,6.12094
"972",0.768187,5.31766
"973",1.67547,5.93544
"974",8.62491,4.12639
"975",10.5567,3.54882
"976",3.15049,4.1269
"977",7.12092,7.98818
"978",3.54331,5.70514
"979",7.52922,11.4334
"980",3.44109,3.24554
"981",9.69399,10.2302
"982",1.97097,7.989
"983",8.63507,4.43358
"984",6.5163,4.18445
"985",8.09192,6.52517
"986",5.79498,1.02081
"987",4.78242,11.2644
"988",0.791265,10.6071
"989",7.681,5.20863
"990",0.844418,9.80332
"991",1.81424,0.737274
"992",9.97042,10.2993
"993",9.56824,5.57665
"994",4.18957,8.64828
"995",11.1883,6.99299
"996",9.09032,7.25681
"997",10.3968,6.66213
"998",5.27274,2.00819
"999",4.66356,5.18383
"1000",9.80748,5.42927
"1001",11.1199,2.66309
"1002",11.0921,4.71721
"1003",4.33929,2.05528
"1004",1.8358,0.806588
"1005",8.41278,4.07283
"1006",6.5051,10.3112
"1007",8.9845,8.71285
"1008",9.21328,8.3515
"1009",2.0947,0.899938
"1010",0.767802,3.24979
"1011",0.593871,10.0114
"1012",3.8334,5.62747
"1013",0.882345,6.56884
"1014",0.751526,6.67146
"1015",3.14825,4.41673
"1016",6.92498,7.67834
"1017",5.56666,8.92392
"1018",8.8037,11.1592
"1019",3.14873,6.27524
"1020",10.9625,0.751926
"1021",11.069,0.83213
"1022",5.15342,11.2534
"1023",7.77319,7.44824
"1024",6.24075,10.8039
"1025",6.46345,2.81847
"1026",10.2169,0.837852
"1027",5.5271,4.7536
"1028",5.23092,3.20029
"1029",6.50851,3.99427
"1030",4.16709,7.67909
"1031",1.85303,10.4984
"1032",6.43588,8.95289
"1033",10.1505,10.2408
"1034",10.0754,10.4714
"1035",4.33121,6.96132
"1036",1.876,9.17263
"1037",4.24393,4.06414
"1038",7.54776,1.98516
"1039",6.39652,7.75448
"1040",2.10137,4.66587
"1041",9.47275,5.35376
"1042",1.29796,4.47389
"1043",10.7529,5.7729
"1044",4.26731,6.79817
"1045",3.88832,3.21328
"1046",1.04876,1.75216
"1047",2.41023,3.08776
"1048",6.84637,3.86283
"1049",11.3063,0.618226
"1050",4.49198,2.23457
"1051",1.69738,5.62478
"1052",3.73588,0.701013
"1053",10.4284,6.83098
"1054",10.0893,6.70344
"1055",10.2516,9.45823
"1056",3.55726,7.68228
"1057",0.781557,7.66135
"1058",7.04582,3.80145
"1059",9.14302,7.68847
"1060",5.47066,8.67547
"1061",9.10949,0.855874
"1062",7.90793,5.64028
"1063",10.5606,7.9199
"1064",2.09009,9.05619
"1065",9.09413,2.96116
"1066",7.44446,6.59541
"1067",4.07034,8.5468
"1068",7.75036,7.6758
"1069",7.98851,11.1186
"1070",3.44549,3.34839
"1071",3.4126,3.13706
"1072",4.7771,0.94481
"1073",2.8938,5.57333
