"","V1"
"399",0.202917
"400",0.716578
"401",0.256411
"402",0.327633
"403",0.672912
"404",0.500587
"405",0.44985
"406",0.670509
"407",0.0876107
"408",0.34054
"409",0.277831
"410",0.729984
"411",0.786035
"412",0.84804
"413",0.67246
"414",0.219533
"415",0.266669
"416",0.798452
"417",0.12505
"418",0.769665
"419",0.711852
"420",0.221319
"421",0.277437
"422",0.442125
"423",0.968737
"424",0.645183
"425",0.430697
"426",0.239749
"427",0.4731
"428",0.831622
"429",0.832535
"430",0.335195
"431",0.803598
"432",0.230708
"433",0.292685
"434",0.359355
"435",0.329481
"436",0.422423
"437",0.359579
"438",0.158301
"439",0.307959
"440",0.501767
"441",0.643017
"442",0.920835
"443",0.664377
"444",0.409414
"445",0.641132
"446",0.243905
"447",0.13814
"448",0.378583
"449",0.227282
"450",0.776694
"451",0.772381
"452",0.0611276
"453",0.255814
"454",0.612345
"455",0.543487
"456",0.51562
"457",0.105354
"458",0.881578
"459",0.381178
"460",0.589188
"461",0.560324
"462",0.34846
"463",0.264561
"464",0.270975
"465",0.686364
"466",0.792843
"467",0.715031
"468",0.113837
"469",0.174765
"470",0.57189
"471",0.994079
"472",0.534965
"473",0.293653
"474",0.491106
"475",0.218619
"476",0.673445
"477",0.875336
"478",0.384958
"479",0.188599
"480",0.52072
"481",0.14931
"482",0.748071
"483",0.261396
"484",0.381157
"485",0.412233
"486",0.202963
"487",0.575193
"488",0.449204
"489",0.835573
"490",0.577721
"491",0.190855
"492",0.266669
"493",0.924862
"494",0.504678
"495",0.524584
"496",0.306855
"497",0.306855
"498",0.88259
"499",0.707022
"500",0.336596
"501",0.394413
"502",0.388706
"503",0.430593
"504",0.362749
"505",0.446491
"506",0.364928
"507",0.257498
"508",0.932924
"509",0.374527
"510",0.712259
"511",0.715031
"512",0.152622
"513",0.138488
"514",0.83926
"515",0.133337
"516",0.850739
"517",0.813277
"518",0.747552
"519",0.407247
"520",0.414948
"521",0.759745
"522",0.296095
"523",0.306975
"524",0.666319
"525",0.114082
"526",0.657227
"527",0.388591
"528",0.32628
"529",0.577617
"530",0.337057
"531",0.760194
"532",0.768883
"533",0.222347
"534",0.689539
"535",0.653287
"536",0.575418
"537",0.16948
"538",0.518653
